OBJECTID,boro,bctcb2020,cenblock20
18274,Staten Island,50121001003,3.6085E+14
18275,Staten Island,50121001004,3.6085E+14
18276,Staten Island,50121001005,3.6085E+14
18277,Staten Island,50121001008,3.6085E+14
18278,Staten Island,50121001009,3.6085E+14
18279,Staten Island,50121001011,3.6085E+14
18280,Staten Island,50121001012,3.6085E+14
18281,Staten Island,50121002000,3.6085E+14
18282,Staten Island,50121002001,3.6085E+14
18283,Staten Island,50121002002,3.6085E+14
18284,Staten Island,50121002003,3.6085E+14
18285,Staten Island,50121002004,3.6085E+14
18286,Staten Island,50121002005,3.6085E+14
18287,Staten Island,50121002006,3.6085E+14
18288,Staten Island,50121002007,3.6085E+14
18289,Staten Island,50121002010,3.6085E+14
18290,Staten Island,50121003000,3.6085E+14
18291,Staten Island,50121003001,3.6085E+14
18292,Staten Island,50121003003,3.6085E+14
18293,Staten Island,50121003004,3.6085E+14
18294,Staten Island,50121003005,3.6085E+14
18295,Staten Island,50121003006,3.6085E+14
18296,Staten Island,50121003009,3.6085E+14
18297,Staten Island,50121003010,3.6085E+14
18298,Staten Island,50121003011,3.6085E+14
18299,Staten Island,50121003012,3.6085E+14
18300,Staten Island,50121003013,3.6085E+14
18301,Staten Island,50121003014,3.6085E+14
18302,Staten Island,50121003015,3.6085E+14
18303,Staten Island,50121003016,3.6085E+14
18304,Staten Island,50121003017,3.6085E+14
18305,Staten Island,50122001000,3.6085E+14
18306,Staten Island,50122001001,3.6085E+14
18307,Staten Island,50122001002,3.6085E+14
18308,Staten Island,50122001003,3.6085E+14
18309,Staten Island,50122001004,3.6085E+14
18310,Staten Island,50122001005,3.6085E+14
18311,Staten Island,50122001006,3.6085E+14
18312,Staten Island,50122001007,3.6085E+14
18313,Staten Island,50122001008,3.6085E+14
18314,Staten Island,50122001009,3.6085E+14
18315,Staten Island,50122001010,3.6085E+14
18316,Staten Island,50122001011,3.6085E+14
18317,Staten Island,50122001012,3.6085E+14
18318,Staten Island,50122001013,3.6085E+14
18319,Staten Island,50122002000,3.6085E+14
18320,Staten Island,50122002001,3.6085E+14
18321,Staten Island,50122002002,3.6085E+14
18322,Staten Island,50122002003,3.6085E+14
18323,Staten Island,50122002004,3.6085E+14
18324,Staten Island,50122002005,3.6085E+14
18325,Staten Island,50122002006,3.6085E+14
18326,Staten Island,50122002007,3.6085E+14
18327,Staten Island,50122002008,3.6085E+14
18328,Staten Island,50122002009,3.6085E+14
18329,Staten Island,50122002011,3.6085E+14
18330,Staten Island,50122002012,3.6085E+14
18331,Staten Island,50122002013,3.6085E+14
18332,Staten Island,50122002014,3.6085E+14
18333,Staten Island,50122003000,3.6085E+14
18334,Staten Island,50122003001,3.6085E+14
18335,Staten Island,50122003002,3.6085E+14
18336,Staten Island,50122003003,3.6085E+14
18337,Staten Island,50122003004,3.6085E+14
18338,Staten Island,50122003005,3.6085E+14
18339,Staten Island,50122003006,3.6085E+14
18340,Staten Island,50122003009,3.6085E+14
18341,Staten Island,50122003010,3.6085E+14
18342,Staten Island,50122003013,3.6085E+14
18343,Staten Island,50122003014,3.6085E+14
18344,Staten Island,50122003015,3.6085E+14
18345,Staten Island,50122004000,3.6085E+14
18346,Staten Island,50122004001,3.6085E+14
18347,Staten Island,50122004003,3.6085E+14
18348,Staten Island,50122004004,3.6085E+14
18349,Staten Island,50122004005,3.6085E+14
18350,Staten Island,50122004006,3.6085E+14
18351,Staten Island,50122004007,3.6085E+14
18352,Staten Island,50122004008,3.6085E+14
18353,Staten Island,50122004009,3.6085E+14
18354,Staten Island,50122004010,3.6085E+14
18355,Staten Island,50122004011,3.6085E+14
18356,Staten Island,50125001000,3.6085E+14
18357,Staten Island,50125001001,3.6085E+14
18358,Staten Island,50125001002,3.6085E+14
18359,Staten Island,50125001003,3.6085E+14
18360,Staten Island,50125001004,3.6085E+14
18361,Staten Island,50125002000,3.6085E+14
18362,Staten Island,50125002001,3.6085E+14
18363,Staten Island,50125002002,3.6085E+14
18364,Staten Island,50125002003,3.6085E+14
18365,Staten Island,50125003000,3.6085E+14
18366,Staten Island,50125003001,3.6085E+14
18367,Staten Island,50125003002,3.6085E+14
18368,Staten Island,50125003003,3.6085E+14
18369,Staten Island,50125003004,3.6085E+14
18370,Staten Island,50125003005,3.6085E+14
18371,Staten Island,50125003006,3.6085E+14
18372,Staten Island,50128041000,3.6085E+14
18373,Staten Island,50128041001,3.6085E+14
18374,Staten Island,50128041002,3.6085E+14
18375,Staten Island,50128041003,3.6085E+14
18376,Staten Island,50128041004,3.6085E+14
18377,Staten Island,50128041005,3.6085E+14
18378,Staten Island,50128041006,3.6085E+14
18379,Staten Island,50128041007,3.6085E+14
18380,Staten Island,50128041008,3.6085E+14
18381,Staten Island,50128041009,3.6085E+14
18382,Staten Island,50128041010,3.6085E+14
18383,Staten Island,50128041011,3.6085E+14
18384,Staten Island,50128041012,3.6085E+14
18385,Staten Island,50128042000,3.6085E+14
18386,Staten Island,50128042001,3.6085E+14
18387,Staten Island,50128042002,3.6085E+14
18388,Staten Island,50128042003,3.6085E+14
18389,Staten Island,50128042004,3.6085E+14
18390,Staten Island,50128042005,3.6085E+14
18391,Staten Island,50128042006,3.6085E+14
18392,Staten Island,50128042007,3.6085E+14
18393,Staten Island,50128042008,3.6085E+14
18394,Staten Island,50128042009,3.6085E+14
18395,Staten Island,50128042010,3.6085E+14
18396,Staten Island,50128042011,3.6085E+14
18397,Staten Island,50128042012,3.6085E+14
18398,Staten Island,50128042013,3.6085E+14
18399,Staten Island,50128042014,3.6085E+14
18400,Staten Island,50128042015,3.6085E+14
18401,Staten Island,50128042016,3.6085E+14
18402,Staten Island,50128042017,3.6085E+14
18403,Staten Island,50128042018,3.6085E+14
18404,Staten Island,50128051000,3.6085E+14
18405,Staten Island,50128051002,3.6085E+14
18406,Staten Island,50128051006,3.6085E+14
18407,Staten Island,50128051007,3.6085E+14
18408,Staten Island,50128051008,3.6085E+14
18409,Staten Island,50128051009,3.6085E+14
18410,Staten Island,50128051010,3.6085E+14
18411,Staten Island,50128051011,3.6085E+14
18412,Staten Island,50128051012,3.6085E+14
18413,Staten Island,50128051014,3.6085E+14
18414,Staten Island,50128051015,3.6085E+14
18415,Staten Island,50128051016,3.6085E+14
18416,Staten Island,50128052000,3.6085E+14
18417,Staten Island,50128052002,3.6085E+14
18418,Staten Island,50128054000,3.6085E+14
18419,Staten Island,50128054001,3.6085E+14
18420,Staten Island,50128054002,3.6085E+14
18421,Staten Island,50128054003,3.6085E+14
18422,Staten Island,50128054005,3.6085E+14
18423,Staten Island,50128054006,3.6085E+14
18424,Staten Island,50128061000,3.6085E+14
18425,Staten Island,50128061001,3.6085E+14
18426,Staten Island,50128061002,3.6085E+14
18427,Staten Island,50128061003,3.6085E+14
18428,Staten Island,50128061004,3.6085E+14
18429,Staten Island,50128061006,3.6085E+14
18430,Staten Island,50128061007,3.6085E+14
18431,Staten Island,50128061008,3.6085E+14
18432,Staten Island,50128061009,3.6085E+14
18433,Staten Island,50128061011,3.6085E+14
18434,Staten Island,50128061012,3.6085E+14
18435,Staten Island,50128061013,3.6085E+14
18436,Staten Island,50128061016,3.6085E+14
18437,Staten Island,50128061017,3.6085E+14
18438,Staten Island,50128062001,3.6085E+14
18439,Staten Island,50128062003,3.6085E+14
18440,Staten Island,50128062004,3.6085E+14
18441,Staten Island,50128062005,3.6085E+14
18442,Staten Island,50128062006,3.6085E+14
18443,Staten Island,50128063000,3.6085E+14
18444,Staten Island,50128064001,3.6085E+14
18445,Staten Island,50128065000,3.6085E+14
18446,Staten Island,50128065001,3.6085E+14
18447,Staten Island,50128065002,3.6085E+14
18448,Staten Island,50128065003,3.6085E+14
18449,Staten Island,50128065004,3.6085E+14
18450,Staten Island,50128065006,3.6085E+14
18451,Staten Island,50128065008,3.6085E+14
18452,Staten Island,50128065010,3.6085E+14
18453,Staten Island,50128065011,3.6085E+14
18454,Staten Island,50128065012,3.6085E+14
18455,Staten Island,50128065014,3.6085E+14
18456,Staten Island,50132011000,3.6085E+14
18457,Staten Island,50132011002,3.6085E+14
18458,Staten Island,50132011004,3.6085E+14
18459,Staten Island,50132011005,3.6085E+14
18460,Staten Island,50132011006,3.6085E+14
18461,Staten Island,50132011007,3.6085E+14
18462,Staten Island,50132011008,3.6085E+14
18463,Staten Island,50132011009,3.6085E+14
18464,Staten Island,50132012000,3.6085E+14
18465,Staten Island,50132012001,3.6085E+14
18466,Staten Island,50132012002,3.6085E+14
18467,Staten Island,50132012003,3.6085E+14
18468,Staten Island,50132012004,3.6085E+14
18469,Staten Island,50132012005,3.6085E+14
18470,Staten Island,50132012006,3.6085E+14
18471,Staten Island,50132012007,3.6085E+14
18472,Staten Island,50132012008,3.6085E+14
18473,Staten Island,50132012009,3.6085E+14
18474,Staten Island,50132012010,3.6085E+14
18475,Staten Island,50132012011,3.6085E+14
18476,Staten Island,50132012012,3.6085E+14
18477,Staten Island,50132012013,3.6085E+14
18478,Staten Island,50132012014,3.6085E+14
18479,Staten Island,50132012015,3.6085E+14
18480,Staten Island,50132012017,3.6085E+14
18481,Staten Island,50132031000,3.6085E+14
18482,Staten Island,50132031001,3.6085E+14
18483,Staten Island,50132031002,3.6085E+14
18484,Staten Island,50132031004,3.6085E+14
18485,Staten Island,50132031005,3.6085E+14
18486,Staten Island,50132031007,3.6085E+14
18487,Staten Island,50132031008,3.6085E+14
18488,Staten Island,50132032000,3.6085E+14
18489,Staten Island,50132032001,3.6085E+14
18490,Staten Island,50132032002,3.6085E+14
18491,Staten Island,50132032004,3.6085E+14
18492,Staten Island,50132032007,3.6085E+14
18493,Staten Island,50132032008,3.6085E+14
18494,Staten Island,50132032010,3.6085E+14
18495,Staten Island,50132032011,3.6085E+14
18496,Staten Island,50132032013,3.6085E+14
18497,Staten Island,50132032014,3.6085E+14
18498,Staten Island,50132032015,3.6085E+14
18499,Staten Island,50132032016,3.6085E+14
18500,Staten Island,50132032017,3.6085E+14
18501,Staten Island,50132032018,3.6085E+14
18502,Staten Island,50132032019,3.6085E+14
18503,Staten Island,50132032020,3.6085E+14
18504,Staten Island,50132033001,3.6085E+14
18505,Staten Island,50132033002,3.6085E+14
18506,Staten Island,50132033004,3.6085E+14
18507,Staten Island,50132033005,3.6085E+14
18508,Staten Island,50132033006,3.6085E+14
18509,Staten Island,50132033007,3.6085E+14
18510,Staten Island,50132033008,3.6085E+14
18511,Staten Island,50132033009,3.6085E+14
18512,Staten Island,50132033010,3.6085E+14
18513,Staten Island,50132033011,3.6085E+14
18514,Staten Island,50132033012,3.6085E+14
18515,Staten Island,50132033013,3.6085E+14
18516,Staten Island,50132033014,3.6085E+14
18517,Staten Island,50132033015,3.6085E+14
18518,Staten Island,50132033016,3.6085E+14
18519,Staten Island,50132033017,3.6085E+14
18520,Staten Island,50132033018,3.6085E+14
18521,Staten Island,50132033019,3.6085E+14
18522,Staten Island,50132033020,3.6085E+14
18523,Staten Island,50132033021,3.6085E+14
18524,Staten Island,50132041000,3.6085E+14
18525,Staten Island,50132041001,3.6085E+14
18526,Staten Island,50132041002,3.6085E+14
18527,Staten Island,50132041003,3.6085E+14
18528,Staten Island,50132041004,3.6085E+14
18529,Staten Island,50132041005,3.6085E+14
18530,Staten Island,50132041006,3.6085E+14
18531,Staten Island,50132041007,3.6085E+14
18532,Staten Island,50132041008,3.6085E+14
18533,Staten Island,50132041009,3.6085E+14
18534,Staten Island,50132041010,3.6085E+14
18535,Staten Island,50132041011,3.6085E+14
18536,Staten Island,50132041012,3.6085E+14
18537,Staten Island,50132041013,3.6085E+14
18538,Staten Island,50132041014,3.6085E+14
18539,Staten Island,50132041015,3.6085E+14
18540,Staten Island,50132041016,3.6085E+14
18541,Staten Island,50132041018,3.6085E+14
18542,Staten Island,50132041019,3.6085E+14
18543,Staten Island,50132041020,3.6085E+14
18544,Staten Island,50132041021,3.6085E+14
18545,Staten Island,50132041022,3.6085E+14
18546,Staten Island,50132042001,3.6085E+14
18547,Staten Island,50132042006,3.6085E+14
18548,Staten Island,50132042012,3.6085E+14
18549,Staten Island,50132042014,3.6085E+14
18550,Staten Island,50132042015,3.6085E+14
18551,Staten Island,50132042016,3.6085E+14
18552,Staten Island,50132042018,3.6085E+14
18553,Staten Island,50132042022,3.6085E+14
18554,Staten Island,50132042023,3.6085E+14
18555,Staten Island,50132042024,3.6085E+14
18556,Staten Island,50132042025,3.6085E+14
18557,Staten Island,50132042026,3.6085E+14
18558,Staten Island,50132042028,3.6085E+14
18559,Staten Island,50132042029,3.6085E+14
18560,Staten Island,50132042031,3.6085E+14
18561,Staten Island,50132042032,3.6085E+14
18562,Staten Island,50132042033,3.6085E+14
18563,Staten Island,50132042034,3.6085E+14
18564,Staten Island,50132043000,3.6085E+14
18565,Staten Island,50132043001,3.6085E+14
18566,Staten Island,50132043005,3.6085E+14
18567,Staten Island,50132043006,3.6085E+14
18568,Staten Island,50132043007,3.6085E+14
18569,Staten Island,50132043008,3.6085E+14
18570,Staten Island,50132043009,3.6085E+14
18571,Staten Island,50132043012,3.6085E+14
18572,Staten Island,50132043015,3.6085E+14
18573,Staten Island,50132043016,3.6085E+14
18574,Staten Island,50132043018,3.6085E+14
18575,Staten Island,50132043022,3.6085E+14
18576,Staten Island,50132043023,3.6085E+14
18577,Staten Island,50133011000,3.6085E+14
18578,Staten Island,50133021000,3.6085E+14
18579,Staten Island,50133021001,3.6085E+14
18580,Staten Island,50133021002,3.6085E+14
18581,Staten Island,50133021003,3.6085E+14
18582,Staten Island,50133021004,3.6085E+14
18583,Staten Island,50133021005,3.6085E+14
18584,Staten Island,50133021006,3.6085E+14
18585,Staten Island,50133021007,3.6085E+14
18586,Staten Island,50133022000,3.6085E+14
18587,Staten Island,50133022001,3.6085E+14
18588,Staten Island,50133022002,3.6085E+14
18589,Staten Island,50133022003,3.6085E+14
18590,Staten Island,50133022004,3.6085E+14
18591,Staten Island,50133022005,3.6085E+14
18592,Staten Island,50133022006,3.6085E+14
18593,Staten Island,50133022007,3.6085E+14
18594,Staten Island,50133023000,3.6085E+14
18595,Staten Island,50133023001,3.6085E+14
18596,Staten Island,50133023002,3.6085E+14
18597,Staten Island,50133023003,3.6085E+14
18598,Staten Island,50133023004,3.6085E+14
18599,Staten Island,50133023005,3.6085E+14
18600,Staten Island,50133023006,3.6085E+14
18601,Staten Island,50133023007,3.6085E+14
18602,Staten Island,50133023008,3.6085E+14
18603,Staten Island,50133023010,3.6085E+14
18604,Staten Island,50133023012,3.6085E+14
18605,Staten Island,50133023013,3.6085E+14
18606,Staten Island,50134001000,3.6085E+14
18607,Staten Island,50134001001,3.6085E+14
18608,Staten Island,50134001002,3.6085E+14
18609,Staten Island,50134001004,3.6085E+14
18610,Staten Island,50134001006,3.6085E+14
18611,Staten Island,50134001007,3.6085E+14
18612,Staten Island,50134001008,3.6085E+14
18613,Staten Island,50134001009,3.6085E+14
18614,Staten Island,50134001010,3.6085E+14
18615,Staten Island,50134001012,3.6085E+14
18616,Staten Island,50134001013,3.6085E+14
18617,Staten Island,50134001015,3.6085E+14
18618,Staten Island,50134001017,3.6085E+14
18619,Staten Island,50134001018,3.6085E+14
18620,Staten Island,50134001019,3.6085E+14
18621,Staten Island,50134001020,3.6085E+14
18622,Staten Island,50134001021,3.6085E+14
18623,Staten Island,50134001022,3.6085E+14
18624,Staten Island,50134001023,3.6085E+14
18625,Staten Island,50134002000,3.6085E+14
18626,Staten Island,50134002001,3.6085E+14
18627,Staten Island,50134002002,3.6085E+14
18628,Staten Island,50134002003,3.6085E+14
18629,Staten Island,50134002004,3.6085E+14
18630,Staten Island,50134002006,3.6085E+14
18631,Staten Island,50134002007,3.6085E+14
18632,Staten Island,50134002008,3.6085E+14
18633,Staten Island,50134002009,3.6085E+14
18634,Staten Island,50134002010,3.6085E+14
18635,Staten Island,50134002012,3.6085E+14
18636,Staten Island,50134002017,3.6085E+14
18637,Staten Island,50134002018,3.6085E+14
18638,Staten Island,50134003001,3.6085E+14
18639,Staten Island,50134003002,3.6085E+14
18640,Staten Island,50134003004,3.6085E+14
18641,Staten Island,50134003005,3.6085E+14
18642,Staten Island,50134003006,3.6085E+14
18643,Staten Island,50134003007,3.6085E+14
18644,Staten Island,50134003008,3.6085E+14
18645,Staten Island,50134003009,3.6085E+14
18646,Staten Island,50134003011,3.6085E+14
18647,Staten Island,50134003012,3.6085E+14
18648,Staten Island,50134003013,3.6085E+14
18649,Staten Island,50134003014,3.6085E+14
18650,Staten Island,50134003015,3.6085E+14
18651,Staten Island,50134003016,3.6085E+14
18652,Staten Island,50134003017,3.6085E+14
18653,Staten Island,50134003018,3.6085E+14
18654,Staten Island,50134003019,3.6085E+14
18655,Staten Island,50134003020,3.6085E+14
18656,Staten Island,50134003021,3.6085E+14
18657,Staten Island,50138001000,3.6085E+14
18658,Staten Island,50138001002,3.6085E+14
18659,Staten Island,50138001003,3.6085E+14
18660,Staten Island,50138001004,3.6085E+14
18661,Staten Island,50138001005,3.6085E+14
18662,Staten Island,50138001006,3.6085E+14
18663,Staten Island,50138001007,3.6085E+14
18664,Staten Island,50138001008,3.6085E+14
18665,Staten Island,50138001009,3.6085E+14
18666,Staten Island,50138001010,3.6085E+14
18667,Staten Island,50138001013,3.6085E+14
18668,Staten Island,50138001015,3.6085E+14
18669,Staten Island,50138001017,3.6085E+14
18670,Staten Island,50138001018,3.6085E+14
18671,Staten Island,50138001019,3.6085E+14
18672,Staten Island,50138001021,3.6085E+14
18673,Staten Island,50138001022,3.6085E+14
18674,Staten Island,50138001023,3.6085E+14
18675,Staten Island,50138001024,3.6085E+14
18676,Staten Island,50138002000,3.6085E+14
18677,Staten Island,50138002001,3.6085E+14
18678,Staten Island,50138002002,3.6085E+14
18679,Staten Island,50138002003,3.6085E+14
18680,Staten Island,50138002006,3.6085E+14
18681,Staten Island,50138002007,3.6085E+14
18682,Staten Island,50138002008,3.6085E+14
18683,Staten Island,50138002010,3.6085E+14
18684,Staten Island,50138002011,3.6085E+14
18685,Staten Island,50138002012,3.6085E+14
18686,Staten Island,50138002013,3.6085E+14
18687,Staten Island,50138002014,3.6085E+14
18688,Staten Island,50138002015,3.6085E+14
18689,Staten Island,50138002016,3.6085E+14
18690,Staten Island,50138002017,3.6085E+14
18691,Staten Island,50138002018,3.6085E+14
18692,Staten Island,50138002019,3.6085E+14
18693,Staten Island,50138002021,3.6085E+14
18694,Staten Island,50138003001,3.6085E+14
18695,Staten Island,50138003003,3.6085E+14
18696,Staten Island,50138003004,3.6085E+14
18697,Staten Island,50138003006,3.6085E+14
18698,Staten Island,50138003007,3.6085E+14
18699,Staten Island,50138003010,3.6085E+14
18700,Staten Island,50138003011,3.6085E+14
18701,Staten Island,50138004001,3.6085E+14
18702,Staten Island,50138004003,3.6085E+14
18703,Staten Island,50138004005,3.6085E+14
18704,Staten Island,50138004006,3.6085E+14
18705,Staten Island,50138004007,3.6085E+14
18706,Staten Island,50138004009,3.6085E+14
18707,Staten Island,50138004010,3.6085E+14
18708,Staten Island,50138005000,3.6085E+14
18709,Staten Island,50138005001,3.6085E+14
18710,Staten Island,50138005002,3.6085E+14
18711,Staten Island,50138005003,3.6085E+14
18712,Staten Island,50138005004,3.6085E+14
18713,Staten Island,50138005005,3.6085E+14
18714,Staten Island,50138005006,3.6085E+14
18715,Staten Island,50138005007,3.6085E+14
18716,Staten Island,50138005008,3.6085E+14
18717,Staten Island,50138005009,3.6085E+14
18718,Staten Island,50138005010,3.6085E+14
18719,Staten Island,50138005011,3.6085E+14
18720,Staten Island,50141001000,3.6085E+14
18721,Staten Island,50141001002,3.6085E+14
18722,Staten Island,50141001003,3.6085E+14
18723,Staten Island,50141001004,3.6085E+14
18724,Staten Island,50141001005,3.6085E+14
18725,Staten Island,50141001006,3.6085E+14
18726,Staten Island,50141001007,3.6085E+14
18727,Staten Island,50141001008,3.6085E+14
18728,Staten Island,50141002002,3.6085E+14
18729,Staten Island,50141002005,3.6085E+14
18730,Staten Island,50141002007,3.6085E+14
18731,Staten Island,50146041000,3.6085E+14
18732,Staten Island,50146041001,3.6085E+14
18733,Staten Island,50146041002,3.6085E+14
18734,Staten Island,50146041004,3.6085E+14
18735,Staten Island,50146041005,3.6085E+14
18736,Staten Island,50146041008,3.6085E+14
18737,Staten Island,50146041010,3.6085E+14
18738,Staten Island,50146041011,3.6085E+14
18739,Staten Island,50146042000,3.6085E+14
18740,Staten Island,50146042001,3.6085E+14
18741,Staten Island,50146042002,3.6085E+14
18742,Staten Island,50146042003,3.6085E+14
18743,Staten Island,50146042004,3.6085E+14
18744,Staten Island,50146042005,3.6085E+14
18745,Staten Island,50146042006,3.6085E+14
18746,Staten Island,50146042007,3.6085E+14
18747,Staten Island,50146042008,3.6085E+14
18748,Staten Island,50146042009,3.6085E+14
18749,Staten Island,50146042010,3.6085E+14
18750,Staten Island,50146042011,3.6085E+14
18751,Staten Island,50146042012,3.6085E+14
18752,Staten Island,50146042013,3.6085E+14
18753,Staten Island,50146042014,3.6085E+14
18754,Staten Island,50146042016,3.6085E+14
18755,Staten Island,50146042017,3.6085E+14
18756,Staten Island,50146043002,3.6085E+14
18757,Staten Island,50146043004,3.6085E+14
18758,Staten Island,50146043005,3.6085E+14
18759,Staten Island,50146043007,3.6085E+14
18760,Staten Island,50146043008,3.6085E+14
18761,Staten Island,50146043009,3.6085E+14
18762,Staten Island,50146043010,3.6085E+14
18763,Staten Island,50146043011,3.6085E+14
18764,Staten Island,50146044000,3.6085E+14
18765,Staten Island,50146044003,3.6085E+14
18766,Staten Island,50146044004,3.6085E+14
18767,Staten Island,50146044005,3.6085E+14
18768,Staten Island,50146044006,3.6085E+14
18769,Staten Island,50146044007,3.6085E+14
18770,Staten Island,50146044008,3.6085E+14
18771,Staten Island,50146044009,3.6085E+14
18772,Staten Island,50146051000,3.6085E+14
18773,Staten Island,50146051001,3.6085E+14
18774,Staten Island,50146051004,3.6085E+14
18775,Staten Island,50146051005,3.6085E+14
18776,Staten Island,50146051006,3.6085E+14
18777,Staten Island,50146051007,3.6085E+14
18778,Staten Island,50146051008,3.6085E+14
18779,Staten Island,50146051009,3.6085E+14
18780,Staten Island,50146051010,3.6085E+14
18781,Staten Island,50146051011,3.6085E+14
18782,Staten Island,50146051012,3.6085E+14
18783,Staten Island,50146051013,3.6085E+14
18784,Staten Island,50146051014,3.6085E+14
18785,Staten Island,50146051015,3.6085E+14
18786,Staten Island,50146051016,3.6085E+14
18787,Staten Island,50146051017,3.6085E+14
18788,Staten Island,50146051021,3.6085E+14
18789,Staten Island,50146051022,3.6085E+14
18790,Staten Island,50146051023,3.6085E+14
18791,Staten Island,50146051024,3.6085E+14
18792,Staten Island,50146052000,3.6085E+14
18793,Staten Island,50146052001,3.6085E+14
18794,Staten Island,50146052002,3.6085E+14
18795,Staten Island,50146052003,3.6085E+14
18796,Staten Island,50146052004,3.6085E+14
18797,Staten Island,50146052005,3.6085E+14
18798,Staten Island,50146052007,3.6085E+14
18799,Staten Island,50146052008,3.6085E+14
18800,Staten Island,50146052010,3.6085E+14
18801,Staten Island,50146052011,3.6085E+14
18802,Staten Island,50146052012,3.6085E+14
18803,Staten Island,50146052013,3.6085E+14
18804,Staten Island,50146052014,3.6085E+14
18805,Staten Island,50146052015,3.6085E+14
18806,Staten Island,50146052016,3.6085E+14
18807,Staten Island,50146052018,3.6085E+14
18808,Staten Island,50146052020,3.6085E+14
18809,Staten Island,50146052021,3.6085E+14
18810,Staten Island,50146052022,3.6085E+14
18811,Staten Island,50146052023,3.6085E+14
18812,Staten Island,50146052024,3.6085E+14
18813,Staten Island,50146052025,3.6085E+14
18814,Staten Island,50146052026,3.6085E+14
18815,Staten Island,50146061000,3.6085E+14
18816,Staten Island,50146061002,3.6085E+14
18817,Staten Island,50146061003,3.6085E+14
18818,Staten Island,50146061004,3.6085E+14
18819,Staten Island,50146062000,3.6085E+14
18820,Staten Island,50146062002,3.6085E+14
18821,Staten Island,50146062005,3.6085E+14
18822,Staten Island,50146062007,3.6085E+14
18823,Staten Island,50146062011,3.6085E+14
18824,Staten Island,50146062012,3.6085E+14
18825,Staten Island,50146063001,3.6085E+14
18826,Staten Island,50146063002,3.6085E+14
18827,Staten Island,50146063003,3.6085E+14
18828,Staten Island,50146064001,3.6085E+14
18829,Staten Island,50146064004,3.6085E+14
18830,Staten Island,50146071000,3.6085E+14
18831,Staten Island,50146071001,3.6085E+14
18832,Staten Island,50146071002,3.6085E+14
18833,Staten Island,50146071003,3.6085E+14
18834,Staten Island,50146071004,3.6085E+14
18835,Staten Island,50146071005,3.6085E+14
18836,Staten Island,50146071006,3.6085E+14
18837,Staten Island,50146071007,3.6085E+14
18838,Staten Island,50146071008,3.6085E+14
18839,Staten Island,50146071012,3.6085E+14
18840,Staten Island,50146071013,3.6085E+14
18841,Staten Island,50146071014,3.6085E+14
18842,Brooklyn,30608003002,0
18843,Brooklyn,30608003004,0
18844,Brooklyn,30610021000,0
18845,Brooklyn,30610021005,0
18846,Brooklyn,30610021006,0
18847,Brooklyn,30610023002,0
18848,Brooklyn,30610032000,0
18849,Brooklyn,30610032003,0
18850,Brooklyn,30610032005,0
18851,Brooklyn,30610041003,0
18852,Brooklyn,30610043001,0
18853,Brooklyn,30612001001,0
18854,Brooklyn,30616001000,0
18855,Brooklyn,30616001003,0
18856,Brooklyn,30616001006,0
18857,Brooklyn,30620002001,0
18858,Brooklyn,30622001001,0
18859,Brooklyn,30622001002,0
18860,Brooklyn,30622001003,0
18861,Brooklyn,30622001005,0
18862,Brooklyn,30622002004,0
18863,Brooklyn,30626001000,0
18864,Brooklyn,30626001003,0
18865,Brooklyn,30626002001,0
18866,Brooklyn,30626002003,0
18867,Brooklyn,30626002004,0
18868,Brooklyn,30628001001,0
18869,Brooklyn,30628001007,0
18870,Brooklyn,30628001011,0
18871,Brooklyn,30628001018,0
18872,Brooklyn,30628002004,0
18873,Brooklyn,30628002007,0
18874,Brooklyn,30628002010,0
18875,Brooklyn,30628002017,0
18876,Brooklyn,30628002019,0
18877,Brooklyn,30628002020,0
18878,Brooklyn,30628002022,0
18879,Brooklyn,30628002024,0
18880,Brooklyn,30628002025,0
18881,Brooklyn,30628002026,0
18882,Brooklyn,30628002027,0
18883,Brooklyn,30628002033,0
18884,Brooklyn,30628003014,0
18885,Brooklyn,30628004001,0
18886,Brooklyn,30628004026,0
18887,Brooklyn,30632001000,0
18888,Brooklyn,30632002002,0
18889,Brooklyn,30636001000,0
18890,Brooklyn,30636001001,0
18891,Brooklyn,30638001001,0
18892,Brooklyn,30638001002,0
18893,Brooklyn,30638001003,0
18894,Brooklyn,30640001002,0
18895,Brooklyn,30640002001,0
18896,Brooklyn,30640002004,0
18897,Brooklyn,30642001005,0
18898,Brooklyn,30644001005,0
18899,Brooklyn,30644002000,0
18900,Brooklyn,30646001000,0
18901,Brooklyn,30646001001,0
18902,Brooklyn,30648002003,0
18903,Brooklyn,30650001001,0
18904,Brooklyn,30650002002,0
18905,Brooklyn,30650002003,0
18906,Brooklyn,30652001007,0
18907,Brooklyn,30654001002,0
18908,Brooklyn,30654002001,0
18909,Brooklyn,30654002003,0
18910,Brooklyn,30656001001,0
18911,Brooklyn,30656001003,0
18912,Brooklyn,30658001001,0
18913,Brooklyn,30660002002,0
18914,Brooklyn,30662001002,0
18915,Brooklyn,30666000001,0
18916,Brooklyn,30666001002,0
18917,Brooklyn,30666001003,0
18918,Brooklyn,30666001004,0
18919,Brooklyn,30666001005,0
18920,Brooklyn,30666001006,0
18921,Brooklyn,30666001009,0
18922,Brooklyn,30666001010,0
18923,Brooklyn,30666001011,0
18924,Brooklyn,30670001000,0
18925,Brooklyn,30670001001,0
18926,Brooklyn,30670001004,0
18927,Brooklyn,30670001005,0
18928,Brooklyn,30670002001,0
