job_number,field,old_value,new_value,reason,edited_date,editor
210069030,classa_init,1,0,,7/20/2020,KS
210069682,classa_init,1,0,,7/20/2020,KS
210071125,classa_init,2,0,,7/27/2020,SL
210071385,classa_init,1,0,,7/27/2020,SL
210074408,classa_init,4,0,,7/17/2020,KS
210075791,hotel_init,0,0,,8/29/2020,AP
210075791,hotel_prop,56,0,,8/29/2020,AP
210075791,otherb_init,0,0,,8/29/2020,AP
210075791,otherb_prop,56,0,,8/29/2020,AP
210077272,classa_init,2,0,,7/27/2020,SL
210078805,classa_init,1,0,,7/27/2020,SL
210078814,classa_init,1,0,,7/27/2020,SL
210080678,classa_init,2,0,,7/27/2020,SL
210082621,classa_prop,2,0,,7/21/2020,SL
210083363,classa_init,1,0,,7/27/2020,SL
210084059,classa_init,2,0,,7/21/2020,KS
210085316,classa_prop,1,0,,7/21/2020,SL
210085691,hotel_init,139,0,,8/29/2020,TD
210085691,hotel_prop,137,0,,8/29/2020,TD
210085691,otherb_init,139,0,,8/29/2020,TD
210085691,otherb_prop,137,0,,8/29/2020,TD
210087056,hotel_init,1,0,,8/29/2020,TD
210087056,hotel_prop,3,0,,8/29/2020,TD
210087056,otherb_init,1,7,,8/5/2020,TD
210087056,otherb_prop,3,0,,8/5/2020,TD
210107579,classa_prop,1,0,,7/21/2020,SL
210107677,classa_prop,85,0,,1/28/2020,
210107677,hotel_init,0,0,,8/29/2020,AP
210107677,hotel_prop,85,85,,1/28/2020,
210107677,otherb_init,0,0,,8/29/2020,AP
210107677,otherb_prop,85,0,,8/29/2020,AP
210108827,classa_init,2,0,,7/27/2020,SL
210113599,classa_init,1,0,,7/20/2020,KS
210113740,classa_init,1,0,,7/27/2020,SL
210117577,hotel_init,0,35,,7/31/2020,KS
210117577,hotel_prop,0,35,,7/31/2020,KS
210117577,otherb_init,0,0,,8/29/2020,KS
210117577,otherb_prop,0,0,,8/29/2020,KS
210117755,classa_init,1,2,,7/22/2020,SL
210120796,classa_init,3,0,,7/21/2020,KS
210177798,classa_prop,62,0,,1/28/2020,
210177798,hotel_init,0,0,,8/29/2020,KS
210177798,hotel_prop,62,62,,1/28/2020,
210177798,otherb_init,0,0,,8/29/2020,KS
210177798,otherb_prop,62,0,,8/29/2020,KS
210177869,classa_prop,130,0,,1/28/2020,
210177869,hotel_init,0,0,,8/29/2020,AP
210177869,hotel_prop,130,130,,1/28/2020,
210177869,otherb_init,0,0,,8/29/2020,AP
210177869,otherb_prop,130,0,,8/29/2020,AP
210178029,classa_prop,25,0,change u_prop,8/13/2019,
210178029,hotel_init,4,0,,8/29/2020,TD
210178029,hotel_prop,25,25,change u_prop,8/13/2019,
210178029,otherb_init,4,0,,8/29/2020,TD
210178029,otherb_prop,25,0,,8/29/2020,TD
210178234,classa_init,6,3,,8/5/2020,TD
210178234,classa_prop,3,0,,8/5/2020,TD
210178234,hotel_init,6,0,,8/29/2020,TD
210178234,hotel_prop,3,0,,8/29/2020,TD
210178234,otherb_init,6,0,,8/5/2020,TD
210178234,otherb_prop,3,9,,8/5/2020,TD
210178430,classa_prop,67,0,,1/28/2020,
210178430,hotel_init,0,0,,8/29/2020,AP
210178430,hotel_prop,67,0,,8/29/2020,AP
210178430,otherb_init,0,0,,8/29/2020,AP
210178430,otherb_prop,67,67,,1/28/2020,
210178564,hotel_init,0,0,,8/29/2020,AP
210178564,hotel_prop,4,0,,8/29/2020,AP
210178564,otherb_init,0,0,,8/29/2020,AP
210178564,otherb_prop,4,0,,8/29/2020,AP
210178680,classa_prop,56,0,,1/28/2020,
210178680,hotel_prop,56,56,,1/28/2020,
210178706,classa_prop,70,0,,1/28/2020,
210178706,hotel_init,0,0,,8/29/2020,AP
210178706,hotel_prop,70,70,,1/28/2020,
210178706,otherb_init,0,0,,8/29/2020,AP
210178706,otherb_prop,70,0,,8/29/2020,AP
210178715,classa_prop,50,0,,1/28/2020,
210178715,hotel_init,0,0,,8/29/2020,AP
210178715,hotel_prop,50,50,,1/28/2020,
210178715,otherb_init,0,0,,8/29/2020,AP
210178715,otherb_prop,50,0,,8/29/2020,AP
210178804,classa_prop,43,8,,1/28/2020,
210178804,hotel_init,0,0,,8/29/2020,AP
210178804,hotel_prop,43,39,,7/28/2020,AP
210178804,otherb_init,0,0,,8/29/2020,AP
210178804,otherb_prop,43,0,,8/29/2020,AP
210178966,hotel_init,0,0,,8/29/2020,AP
210178966,hotel_prop,107,0,,8/29/2020,AP
210178966,otherb_init,0,0,,8/29/2020,AP
210178966,otherb_prop,107,0,,8/29/2020,AP
210179117,classa_init,2,0,,1/28/2020,
210179117,classa_prop,87,0,,1/28/2020,
210179117,hotel_init,2,0,,8/29/2020,TD
210179117,hotel_prop,87,87,,1/28/2020,
210179117,otherb_init,2,0,,8/29/2020,TD
210179117,otherb_prop,87,0,,8/29/2020,TD
210179162,hotel_init,0,0,,8/29/2020,SL
210179162,hotel_prop,90,0,,8/29/2020,SL
210179162,otherb_init,0,0,,8/29/2020,SL
210179162,otherb_prop,90,0,,8/29/2020,SL
210179224,classa_prop,86,0,,1/28/2020,
210179224,hotel_init,0,0,,8/29/2020,AP
210179224,hotel_prop,86,86,,1/28/2020,
210179224,otherb_init,0,0,,8/29/2020,AP
210179224,otherb_prop,86,0,,8/29/2020,AP
210179956,latitude,40.868073,40.86821727,,1/25/2021,KS
210179956,longitude,-73.850937,-73.85117932,,1/25/2021,KS
210180007,classa_prop,50,0,,1/28/2020,
210180007,hotel_init,0,0,,8/29/2020,AP
210180007,hotel_prop,50,50,,1/28/2020,
210180007,otherb_init,0,0,,8/29/2020,AP
210180007,otherb_prop,50,0,,8/29/2020,AP
210180114,classa_prop,30,0,,1/28/2020,
210180114,hotel_prop,30,30,,1/28/2020,
210180169,classa_prop,62,0,,7/17/2020,SL
210180169,hotel_init,0,0,,8/29/2020,SL
210180169,hotel_prop,62,62,,7/17/2020,SL
210180169,otherb_init,0,0,,8/29/2020,SL
210180169,otherb_prop,62,0,,8/29/2020,SL
210180258,classa_prop,98,93,,7/27/2020,AP
210180258,hotel_init,0,0,,8/29/2020,AP
210180258,hotel_prop,98,0,,8/29/2020,AP
210180258,otherb_init,0,0,,8/29/2020,AP
210180258,otherb_prop,98,0,,8/29/2020,AP
210180472,classa_prop,56,0,,1/28/2020,
210180472,hotel_init,0,0,,8/29/2020,AP
210180472,hotel_prop,56,56,,1/28/2020,
210180472,otherb_init,0,0,,8/29/2020,AP
210180472,otherb_prop,56,0,,8/29/2020,AP
210180481,classa_prop,85,0,,1/28/2020,
210180481,hotel_init,0,0,,8/29/2020,AP
210180481,hotel_prop,85,85,,1/28/2020,
210180481,otherb_init,0,0,,8/29/2020,AP
210180481,otherb_prop,85,0,,8/29/2020,AP
210180490,classa_prop,95,18,,1/30/2020,
210180490,hotel_init,0,0,,8/29/2020,AP
210180490,hotel_prop,95,77,,7/27/2020,AP
210180490,otherb_init,0,0,,8/29/2020,AP
210180490,otherb_prop,95,0,,8/29/2020,AP
210180597,classa_prop,8,0,,7/29/2020,SL
210180597,hotel_init,0,0,,8/29/2020,SL
210180597,hotel_prop,8,0,,8/29/2020,SL
210180597,otherb_init,0,0,,7/29/2020,SL
210180597,otherb_prop,8,8,,7/29/2020,SL
210180659,hotel_prop,21,0,,8/29/2020,KS
210180659,otherb_prop,21,0,,8/29/2020,KS
210180702,hotel_init,4,0,,8/27/2020,SL
210180702,hotel_prop,4,0,,8/27/2020,SL
210180702,otherb_init,4,0,,8/27/2020,SL
210180702,otherb_prop,4,0,,8/27/2020,SL
210180784,classa_init,5,0,,1/26/2021,TD
210180784,classa_prop,5,0,,1/26/2021,TD
210180784,hotel_init,5,0,,1/26/2021,TD
210180784,hotel_prop,5,0,,1/26/2021,TD
210180784,otherb_init,5,0,,1/26/2021,TD
210180784,otherb_prop,5,3,,1/26/2021,TD
210180999,classa_prop,70,0,,7/17/2020,SL
210180999,hotel_init,0,0,,7/17/2020,SL
210180999,hotel_prop,70,70,,7/17/2020,SL
210181033,classa_prop,8,0,,2/4/2021,KS
210181033,hotel_init,0,0,,2/4/2021,KS
210181033,hotel_prop,8,8,,2/4/2021,KS
210181033,otherb_init,0,0,,2/4/2021,KS
210181033,otherb_prop,8,0,,2/4/2021,KS
210181319,hotel_init,2,0,,8/29/2020,KS
210181319,hotel_prop,17,0,,8/29/2020,KS
210181319,otherb_init,2,0,,8/29/2020,KS
210181319,otherb_prop,17,0,,8/29/2020,KS
210181364,classa_prop,116,27,,1/26/2021,TD
210181364,hotel_init,0,0,,1/26/2021,TD
210181364,hotel_prop,116,0,,1/26/2021,TD
210181364,otherb_init,0,0,,1/26/2021,TD
210181364,otherb_prop,116,89,,1/26/2021,TD
210181417,hotel_init,68,0,,8/29/2020,TD
210181417,hotel_prop,68,0,,8/29/2020,TD
210181417,otherb_init,68,0,,8/29/2020,TD
210181417,otherb_prop,68,0,,8/29/2020,TD
210181863,classa_prop,18,0,,1/26/2021,TD
210181863,hotel_init,0,0,,1/26/2021,TD
210181863,hotel_prop,18,0,,1/26/2021,TD
210181863,otherb_init,0,0,,1/26/2021,TD
210181863,otherb_prop,18,18,,1/26/2021,TD
210181916,classa_prop,181,0,,1/26/2021,TD
210181916,hotel_init,0,0,,1/26/2021,TD
210181916,hotel_prop,181,0,,1/26/2021,TD
210181916,otherb_init,0,0,,1/26/2021,TD
210181916,otherb_prop,181,181,,1/26/2021,TD
210181998,classa_prop,82,0,,1/26/2021,TD
210181998,hotel_init,0,0,,1/26/2021,TD
210181998,hotel_prop,82,82,,1/26/2021,TD
210181998,otherb_init,0,0,,1/26/2021,TD
210181998,otherb_prop,82,0,,1/26/2021,TD
210182014,hotel_init,1,0,,1/26/2021,TD
210182014,hotel_prop,1,0,,1/26/2021,TD
210182014,otherb_init,1,0,,1/26/2021,TD
210182014,otherb_prop,1,0,,1/26/2021,TD
210182185,classa_prop,24,0,,1/26/2021,TD
210182185,hotel_init,0,0,,1/26/2021,TD
210182185,hotel_prop,24,24,,1/26/2021,TD
210182185,otherb_init,0,0,,1/26/2021,TD
210182185,otherb_prop,24,0,,1/26/2021,TD
210182256,latitude,40.813898,40.814167,,1/25/2021,KS
210182256,longitude,-73.890537,-73.890592,,1/25/2021,KS
210182265,classa_prop,30,0,,1/26/2021,TD
210182265,hotel_init,0,0,,1/26/2021,TD
210182265,hotel_prop,30,0,,1/26/2021,TD
210182265,otherb_init,0,0,,1/26/2021,TD
210182265,otherb_prop,30,30,,1/26/2021,TD
220000077,classa_init,2,0,,7/27/2020,SL
220000781,classa_init,8,0,,1/31/2020,
220000781,otherb_init,8,8,,1/31/2020,
220003074,hotel_init,0,0,,8/29/2020,KS
220003074,hotel_prop,0,0,,8/29/2020,KS
220003074,otherb_init,0,72,,7/31/2020,KS
220003074,otherb_prop,0,72,,7/31/2020,KS
220005740,classa_init,1,0,,7/20/2020,KS
220005857,classa_prop,1,0,,12/1/2019,
220005857,hotel_prop,1,0,,8/29/2020,KS
220005857,otherb_prop,1,100,,7/31/2020,KS
220010173,classa_prop,43,11,,7/27/2020,AP
220010173,hotel_init,0,0,,8/29/2020,AP
220010173,hotel_prop,43,0,,8/29/2020,AP
220010173,otherb_init,0,0,,7/27/2020,AP
220010173,otherb_prop,43,32,,7/27/2020,AP
220011314,classa_init,2,0,,7/27/2020,SL
220011831,classa_init,1,0,,7/27/2020,SL
220012082,classa_init,1,0,,7/20/2020,KS
220013321,hotel_init,2,0,,8/29/2020,KS
220013321,hotel_prop,0,0,,8/29/2020,KS
220013321,otherb_init,2,0,,8/29/2020,KS
220013321,otherb_prop,0,0,,8/29/2020,KS
220014400,classa_prop,124,1124,change u_prop,8/13/2019,
220017194,classa_init,1,0,,7/27/2020,SL
220017452,classa_init,2,0,,7/21/2020,KS
220017933,classa_prop,1,0,,7/21/2020,SL
220021170,classa_init,1,0,,7/27/2020,SL
220023720,classa_init,2,0,,1/29/2021,ks
220024989,classa_init,1,0,,7/27/2020,SL
220032998,classa_init,1,0,,7/27/2020,SL
220033149,classa_init,1,0,,7/27/2020,SL
220033283,classa_init,1,0,,7/20/2020,KS
220033416,classa_init,41,0,,8/27/2020,SL
220033416,classa_prop,41,0,,8/27/2020,SL
220033416,hotel_init,41,41,,8/27/2020,SL
220033416,hotel_prop,41,41,,8/27/2020,SL
220033416,otherb_init,41,0,,8/27/2020,SL
220033416,otherb_prop,41,0,,8/27/2020,SL
220033693,classa_init,1,0,,7/27/2020,SL
220035780,classa_init,69,0,change u_init,2/14/2020,
220036039,classa_init,1,0,,7/20/2020,KS
220036057,classa_init,1,0,,7/20/2020,KS
220038117,classa_init,1,0,,7/27/2020,SL
220038803,classa_init,1,0,,7/20/2020,KS
220038812,classa_init,1,0,,7/20/2020,KS
220041167,classa_init,2,0,Shed demolition - zero out units init,1/30/2020,
220041684,classa_prop,84,0,,1/28/2020,
220041684,hotel_init,0,0,,8/29/2020,AP
220041684,hotel_prop,84,84,,7/31/2020,AP
220041684,otherb_init,0,0,,8/29/2020,AP
220041684,otherb_prop,84,0,,8/29/2020,AP
220050263,hotel_init,5,0,,8/29/2020,WS
220050263,hotel_prop,0,0,,8/29/2020,WS
220050263,otherb_init,5,0,,8/29/2020,WS
220050263,otherb_prop,0,0,,8/29/2020,WS
220051119,hotel_init,0,0,,8/29/2020,AP
220051119,hotel_prop,56,0,,8/29/2020,AP
220051119,otherb_init,0,0,,8/29/2020,AP
220051119,otherb_prop,56,0,,8/29/2020,AP
220052154,classa_init,1,0,,7/20/2020,KS
220053518,classa_prop,48,0,,1/28/2020,
220053518,hotel_prop,48,48,,1/28/2020,
220057257,classa_init,1,0,,7/27/2020,SL
220057701,hotel_init,1,0,,8/24/2020,KS
220057701,otherb_init,1,0,,8/24/2020,KS
220058531,classa_init,1,0,,7/20/2020,KS
220058540,classa_init,1,0,,7/20/2020,KS
220062054,classa_init,1,0,,7/27/2020,SL
220062839,classa_prop,2,0,,1/21/2021,KS
220062848,classa_prop,2,0,,1/21/2021,KS
220064677,classa_init,1,0,,1/29/2021,ks
220064711,classa_init,1,0,,1/29/2021,ks
220067674,classa_init,1,0,,7/27/2020,SL
220068995,classa_init,1,0,,7/20/2020,KS
220069002,classa_init,21,2,,8/28/2020,WS
220069002,hotel_init,21,0,,8/28/2020,WS
220069002,hotel_prop,0,0,,8/28/2020,WS
220069002,otherb_init,21,0,,8/28/2020,WS
220069002,otherb_prop,0,0,,8/28/2020,WS
220077379,classa_init,1,0,,7/27/2020,SL
220077958,classa_init,1,0,,7/20/2020,KS
220080775,classa_init,1,0,,7/27/2020,SL
220083353,classa_prop,56,0,,1/28/2020,
220083353,hotel_init,0,0,,8/29/2020,AP
220083353,hotel_prop,56,56,,7/31/2020,AP
220083353,otherb_init,0,0,,8/29/2020,AP
220083353,otherb_prop,56,0,,8/29/2020,AP
220088401,hotel_init,25,0,,8/29/2020,KS
220088401,hotel_prop,11,0,,8/29/2020,KS
220088401,otherb_init,25,0,,8/29/2020,KS
220088401,otherb_prop,11,0,,8/29/2020,KS
220089455,hotel_init,0,0,,8/29/2020,SL
220089455,hotel_prop,64,0,,8/29/2020,SL
220089455,otherb_init,0,0,,8/29/2020,SL
220089455,otherb_prop,64,0,,8/29/2020,SL
220091521,classa_init,2,0,,7/27/2020,SL
220100003,classa_init,1,0,,1/29/2021,ks
220100548,classa_init,1,0,,7/27/2020,SL
220101146,classa_init,1,0,,7/20/2020,KS
220101164,classa_init,1,0,,7/20/2020,KS
220101262,classa_init,1,0,,7/27/2020,SL
220105339,classa_prop,71,0,,1/28/2020,
220105339,otherb_prop,71,71,,1/28/2020,
220107024,hotel_init,0,0,,8/29/2020,SL
220107024,hotel_prop,57,0,,8/29/2020,SL
220107024,otherb_init,0,0,,8/29/2020,SL
220107024,otherb_prop,57,0,,8/29/2020,SL
220108602,classa_init,2,0,,1/29/2021,ks
220109344,classa_init,11,0,,1/31/2020,
220109344,otherb_init,11,11,,1/31/2020,
220109503,classa_init,1,0,,7/20/2020,KS
220110662,classa_init,1,0,,7/27/2020,SL
220111484,hotel_init,0,0,,8/29/2020,SL
220111484,hotel_prop,65,0,,8/29/2020,SL
220111484,otherb_init,0,0,,8/29/2020,SL
220111484,otherb_prop,65,0,,8/29/2020,SL
220114793,classa_init,75,0,job related to units_.sql,2/19/2020,
220114793,classa_prop,0,0,job related to units_.sql,2/19/2020,
220114793,hotel_init,75,0,,8/29/2020,KS
220114793,hotel_prop,0,0,,8/29/2020,KS
220114793,otherb_init,75,75,job related to units_.sql,2/19/2020,
220114793,otherb_prop,0,0,job related to units_.sql,2/19/2020,
220117022,classa_init,1,0,,7/27/2020,SL
220117031,classa_init,1,0,,7/27/2020,SL
220117683,classa_init,1,0,,1/29/2021,ks
220118352,classa_init,3,0,,1/29/2021,ks
220118361,classa_init,3,0,,1/29/2021,ks
220118370,classa_init,3,0,,1/29/2021,ks
220122953,hotel_init,1,0,,8/29/2020,AP
220122953,hotel_prop,0,0,,8/29/2020,AP
220122953,otherb_init,1,0,,8/29/2020,AP
220122953,otherb_prop,0,0,,8/29/2020,AP
220123863,classa_init,1,0,,1/29/2021,ks
220127253,classa_prop,1,0,,7/21/2020,SL
220127645,classa_init,2,0,,7/27/2020,SL
220129171,classa_init,1,0,,7/27/2020,SL
220130695,classa_init,1,0,,7/27/2020,SL
220133237,classa_init,2,0,,7/21/2020,KS
220135743,classa_init,3,0,,1/29/2021,ks
220141629,classa_init,1,2,"change u_init, change u_prop",2/14/2020,
220142076,classa_init,1,0,,7/27/2020,SL
220142968,classa_init,3,0,,1/29/2021,ks
220145331,classa_init,4,0,,1/29/2021,TD
220145340,classa_init,4,0,,1/29/2021,TD
220145359,classa_init,4,0,,7/17/2020,KS
220145368,classa_init,4,0,,7/17/2020,KS
220147687,classa_init,1,0,,7/20/2020,KS
220147696,classa_init,1,0,,7/27/2020,SL
220148757,classa_prop,5,0,,1/28/2020,
220148757,hotel_init,0,0,,8/29/2020,KS
220148757,hotel_prop,5,0,,8/29/2020,KS
220148757,otherb_init,0,0,,8/29/2020,KS
220148757,otherb_prop,5,5,,1/28/2020,
220149961,classa_prop,133,0,,1/28/2020,
220149961,hotel_prop,133,133,,1/28/2020,
220150413,classa_init,33,0,,8/25/2021,TD
220150413,classa_prop,,0,,8/25/2021,TD
220150413,hotel_prop,,0,,8/25/2021,TD
220150413,otherb_prop,,0,,8/25/2021,TD
220150574,hotel_init,0,0,,8/29/2020,AP
220150574,hotel_prop,70,0,,8/29/2020,AP
220150574,otherb_init,0,0,,8/29/2020,AP
220150574,otherb_prop,70,0,,8/29/2020,AP
220151252,hotel_init,120,0,,8/29/2020,TD
220151252,hotel_prop,120,0,,8/29/2020,TD
220151252,otherb_init,120,0,,8/29/2020,TD
220151252,otherb_prop,120,0,,8/29/2020,TD
220151537,classa_prop,152,0,,1/28/2020,
220151546,classa_prop,100,0,,1/28/2020,
220151546,hotel_prop,100,100,,1/28/2020,
220151564,classa_prop,48,25,,1/28/2020,
220151564,otherb_prop,48,23,,1/28/2020,
220151751,classa_prop,101,0,,1/28/2020,
220151751,hotel_init,0,0,,8/29/2020,AP
220151751,hotel_prop,101,101,,1/28/2020,
220151751,otherb_init,0,0,,8/29/2020,AP
220151751,otherb_prop,101,0,,8/29/2020,AP
220151804,classa_prop,79,0,,1/31/2020,
220151804,hotel_prop,79,79,,1/31/2020,
220151831,hotel_init,0,0,,8/29/2020,SL
220151831,hotel_prop,100,0,,8/29/2020,SL
220151831,otherb_init,0,0,,8/29/2020,SL
220151831,otherb_prop,100,0,,8/29/2020,SL
220151886,classa_prop,7,0,,1/28/2020,
220151886,otherb_prop,7,7,,1/28/2020,
220152180,hotel_init,0,0,,8/29/2020,AP
220152180,hotel_prop,75,0,,8/29/2020,AP
220152180,otherb_init,0,0,,8/29/2020,AP
220152180,otherb_prop,75,0,,8/29/2020,AP
220152359,classa_init,,0,,8/25/2021,SL
220152359,classa prop,140,0,,8/25/2021,SL
220152359,hotel_init,,0,,8/25/2021,SL
220152359,hotel_prop,140,0,,8/25/2021,SL
220152359,hotel_prop,140,0,,8/29/2020,TD
220152359,otherb_init,,217,,8/25/2021,SL
220152359,otherb_prop,140,140,,8/25/2021,SL
220152359,otherb_prop,140,0,,8/29/2020,TD
220152395,hotel_init,0,0,,8/29/2020,AP
220152395,hotel_prop,118,0,,8/29/2020,AP
220152395,otherb_init,0,0,,8/29/2020,AP
220152395,otherb_prop,118,0,,8/29/2020,AP
220152402,classa_prop,37,0,,1/28/2020,
220152402,hotel_init,0,0,,8/29/2020,AP
220152402,hotel_prop,37,37,,1/28/2020,
220152402,otherb_init,0,0,,8/29/2020,AP
220152402,otherb_prop,37,0,,8/29/2020,AP
220152420,hotel_init,0,0,,8/27/2020,TD
220152420,hotel_prop,190,0,,8/27/2020,TD
220152420,otherb_init,0,0,,8/27/2020,TD
220152420,otherb_prop,190,0,,8/27/2020,TD
220152484,classa_prop,70,0,,1/28/2020,
220152484,hotel_prop,70,70,,1/28/2020,
220152812,classa_prop,90,0,,1/28/2020,
220152812,hotel_init,0,0,,8/29/2020,AP
220152812,hotel_prop,90,90,,1/28/2020,
220152812,otherb_init,0,0,,8/29/2020,AP
220152812,otherb_prop,90,0,,8/29/2020,AP
220152858,classa_prop,66,0,,1/28/2020,
220152858,hotel_init,0,0,,8/29/2020,AP
220152858,hotel_prop,66,66,,1/28/2020,
220152858,otherb_init,0,0,,8/29/2020,AP
220152858,otherb_prop,66,0,,8/29/2020,AP
220152910,hotel_init,0,0,,8/29/2020,SL
220152910,hotel_prop,115,0,,8/29/2020,SL
220152910,otherb_init,0,0,,8/29/2020,SL
220152910,otherb_prop,115,0,,8/29/2020,SL
220152974,classa_prop,125,0,,1/28/2020,
220152974,hotel_init,0,0,,8/29/2020,AP
220152974,hotel_prop,125,125,,1/28/2020,
220152974,otherb_init,0,0,,8/29/2020,AP
220152974,otherb_prop,125,0,,8/29/2020,AP
220153189,classa_init,1,0,,1/29/2021,ks
220153198,classa_init,1,0,,1/29/2021,ks
220153296,classa_init,3,0,,1/29/2021,ks
220156505,classa_prop,32,0,,2/13/2020,
220156505,hotel_init,0,0,,8/27/2020,KS
220156505,hotel_prop,32,0,,8/27/2020,KS
220156505,otherb_init,0,0,,8/27/2020,KS
220156505,otherb_prop,32,32,,8/27/2020,KS
220158497,classa_init,1,0,,7/20/2020,KS
220161615,hotel_init,23,0,,8/28/2020,KS
220161615,hotel_prop,17,0,,8/28/2020,KS
220161615,otherb_init,23,0,,8/28/2020,KS
220161615,otherb_prop,17,0,,8/28/2020,KS
220164024,classa_init,1,0,,1/29/2021,ks
220165050,classa_init,2,0,,7/20/2020,SL
220165416,classa_init,1,0,,7/27/2020,SL
220167487,classa_init,1,0,,7/20/2020,KS
220168404,classa_init,1,0,,7/20/2020,KS
220170552,classa_init,2,0,,1/29/2021,ks
220172239,classa_init,2,0,,7/27/2020,SL
220172970,classa_init,1,0,,7/27/2020,SL
220173577,classa_init,1,0,,1/29/2021,ks
220173595,classa_init,12,0,,1/29/2021,WS
220173602,classa_init,1,0,,7/27/2020,SL
220173933,hotel_init,0,0,,8/29/2020,SL
220173933,hotel_prop,80,0,,8/29/2020,SL
220173933,otherb_init,0,0,,8/29/2020,SL
220173933,otherb_prop,80,0,,8/29/2020,SL
220173960,classa_init,1,0,,7/27/2020,SL
220178787,classa_prop,125,0,,1/31/2020,
220178787,hotel_prop,125,125,,1/31/2020,
220191708,classa_init,1,0,,1/29/2021,ks
220191726,classa_init,2,0,,7/20/2020,SL
220191753,classa_init,1,0,,7/20/2020,KS
220192404,hotel_init,1,0,,8/29/2020,TD
220192404,hotel_prop,1,0,,8/29/2020,TD
220192404,otherb_init,1,0,,8/29/2020,TD
220192404,otherb_prop,1,0,,8/29/2020,TD
220193190,classa_init,1,0,,7/27/2020,SL
220194796,classa_init,1,0,,7/20/2020,SL
220197766,classa_init,1,0,,7/27/2020,SL
220203072,classa_init,1,0,,7/27/2020,SL
220205276,classa_init,9,1,,8/28/2020,KS
220205276,hotel_init,9,0,,8/28/2020,KS
220205276,hotel_prop,3,0,,8/28/2020,KS
220205276,otherb_init,9,8,,8/28/2020,KS
220205276,otherb_prop,3,0,,8/28/2020,KS
220205702,classa_prop,71,0,,1/28/2020,
220205702,otherb_prop,71,71,,1/28/2020,
220207247,classa_init,1,0,,7/27/2020,SL
220207906,classa_init,1,0,,1/29/2021,ks
220210420,hotel_init,0,0,,8/29/2020,AP
220210420,hotel_prop,43,0,,8/29/2020,AP
220210420,otherb_init,0,0,,8/29/2020,AP
220210420,otherb_prop,43,0,,8/29/2020,AP
220210509,hotel_init,0,0,,8/29/2020,AP
220210509,hotel_prop,63,0,,8/29/2020,AP
220210509,otherb_init,0,0,,8/29/2020,AP
220210509,otherb_prop,63,0,,8/29/2020,AP
220211241,classa_prop,60,0,,1/28/2020,
220211241,hotel_init,0,0,,8/29/2020,AP
220211241,hotel_prop,60,60,,1/28/2020,
220211241,otherb_init,0,0,,8/29/2020,AP
220211241,otherb_prop,60,0,,8/29/2020,AP
220211893,hotel_init,0,0,,8/24/2020,SL
220211893,hotel_prop,90,0,,8/24/2020,SL
220211893,otherb_init,0,0,,8/24/2020,SL
220211893,otherb_prop,90,0,,8/24/2020,SL
220212268,classa_init,1,0,,7/27/2020,SL
220212277,classa_init,1,0,,1/29/2021,ks
220220623,classa_init,1,0,,7/20/2020,KS
220225049,classa_init,5,0,Garage,8/27/2020,SL
220225049,classa_prop,0,0,Garage,8/27/2020,SL
220225067,classa_init,1,0,,2/1/2021,SL
220225085,classa_init,1,0,,1/29/2021,ks
220225094,classa_init,10,0,,1/29/2021,WS
220225584,hotel_init,3,0,,8/29/2020,KS
220225584,hotel_prop,0,0,,8/29/2020,KS
220225584,otherb_init,3,0,,8/29/2020,KS
220225584,otherb_prop,0,0,,8/29/2020,KS
220226173,classa_init,5,0,,1/29/2021,WS
220228322,hotel_init,30,0, ,8/28/2020,WS 
220228322,hotel_prop,21,0, ,8/28/2020,WS 
220228322,otherb_init,30,15, ,8/28/2020,WS 
220228322,otherb_prop,21,9, ,8/28/2020,WS 
220230952,hotel_init,1,0,,8/29/2020,AP
220230952,hotel_prop,0,0,,8/29/2020,AP
220230952,otherb_init,1,0,,8/29/2020,AP
220230952,otherb_prop,0,0,,8/29/2020,AP
220230989,classa_init,1,0,,7/20/2020,KS
220231023,classa_init,1,0,,7/20/2020,KS
220232120,classa_init,1,0,,7/20/2020,KS
220232139,classa_init,1,0,,7/20/2020,KS
220232433,classa_init,2,0,,7/20/2020,SL
220234770,classa_init,5,0,,1/29/2021,WS
220235225,classa_init,1,0,,7/27/2020,SL
220237205,classa_init,5,0,,1/29/2021,WS
220237214,classa_init,5,0,Garage,8/27/2020,SL
220237214,classa_prop,0,0,Garage,8/27/2020,SL
220241502,classa_init,2,0,,1/29/2021,ks
220242324,classa_init,1,0,,7/27/2020,SL
220243298,classa_init,1,0,,7/27/2020,SL
220247276,classa_init,1,0,,1/29/2021,ks
220247285,classa_init,1,0,,1/29/2021,ks
220247294,classa_init,1,0,,2/1/2021,SL
220247301,classa_init,1,0,,2/1/2021,SL
220247310,classa_init,1,0,,1/29/2021,ks
220248140,classa_init,1,0,,1/29/2021,ks
220249666,classa_prop,60,0,,1/28/2020,
220249666,hotel_init,0,0,,8/29/2020,AP
220249666,hotel_prop,60,60,,1/28/2020,
220249666,otherb_init,0,0,,8/29/2020,AP
220249666,otherb_prop,60,0,,8/29/2020,AP
220251251,classa_init,1,0,,7/20/2020,KS
220255140,classa_init,1,0,,1/29/2021,ks
220255729,classa_prop,1,0,,7/21/2020,SL
220257610,latitude,40.82279,40.82286,,7/22/2020,AP
220257610,longitude,-73.838,-73.8376,,7/22/2020,AP
