job_number,prop_stories,occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,u_net_comp,u_net_inc,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,latitude,longitude,x_inactive,hny_id,reason,extra
302258795,,,,,,,,,,,,,,,,,,,,,,3025410015,,,,,,change BBL,
302259268,,,,,,,,,,,,,,,,,,,,,,3022240001,,,,,,change BBL,
302260728,,,,,,,,,,,,,,,,,,,,,,3026880010,,,,,,change BBL,
302261781,,,,,,,,,,,,,,,,,,,,,,3025390032,,,,,,change BBL,
302261941,,,,,,,,,,,,,,,,,,,,,,3008500059,,,,,,change BBL,
302267954,,,,,,,,,,,,,,,,,,,,,,3019130030,,,,,,change BBL,
302268784,,,,,,,,,,,,,,,,,,,,,,3050420087,,,,,,change BBL,
302269499,,,,,,,,,,,,,,,,,,,,,,3010480012,,,,,,change BBL,
302273625,,,,,,,,,,,,,,,,,,,,,,3027710039,,,,,,change BBL,
302275712,,,,,,,,,,,,,,,,,,,,,,3007930054,,,,,,change BBL,
302275721,,,,,,,,,,,,,,,,,,,,,,3009240071,,,,,,change BBL,
302279807,,,,,,,,,,,,,,,,,,,,,,3055880050,,,,,,change BBL,
302279816,,,,,,,,,,,,,,,,,,,,,,3055880049,,,,,,change BBL,
302280608,,,,,,,,,,,,,,,,,,,,,,3024150110,,,,,,change BBL,
302280733,,,,,,,,,,,,,,,,,,,,,,3031650016,,,,,,change BBL,
302281199,,,,,,,,,,,,,,,,,,,,,,3010510035,,,,,,change BBL,
302281206,,,,,,,,,,,,,,,,,,,,,,3054080027,,,,,,change BBL,
320177688,,,,,,,,,,,,,,,,,,,,,,3086740003,,,,,,change BBL,
321187942,,,,,,,,,,,,,,,,,,,,,,3112390451,,,,,,change BBL,
321193178,,,,,,,,,,,,,,,,,,,,,,3045860203,,,,,,change BBL,
321193793,,,,,,,,,,,,,,,,,,,,,,3045860202,,,,,,change BBL,
321265698,,,,,,,,,,,,,,,,,,,,,,3052180033,,,,,,change BBL,
321546261,,,,,,,,,,,,,,,,,,,,,,3065100047,,,,,,change BBL,
321587617,,,,,,,,,,,,,,,,,,,,,,3083660222,,,,,,change BBL,
321587626,,,,,,,,,,,,,,,,,,,,,,3083660221,,,,,,change BBL,
321587653,,,,,,,,,,,,,,,,,,,,,,3083660220,,,,,,change BBL,
321587662,,,,,,,,,,,,,,,,,,,,,,3083660219,,,,,,change BBL,
401389724,,,,,,,,,,,,,,,,,,,,,,4024040017,,,,,,change BBL,
401706980,,,,,,,,,,,,,,,,,,,,,,4039210053,,,,,,change BBL,
402055878,,,,,,,,,,,,,,,,,,,,,,4011830070,,,,,,change BBL,
402100294,,,,,,,,,,,,,,,,,,,,,,4041980112,,,,,,change BBL,
402122733,,,,,,,,,,,,,,,,,,,,,,4160960050,,,,,,change BBL,
402127970,,,,,,,,,,,,,,,,,,,,,,4006160006,,,,,,change BBL,
402145255,,,,,,,,,,,,,,,,,,,,,,4049720043,,,,,,change BBL,
402208277,,,,,,,,,,,,,,,,,,,,,,4121460030,,,,,,change BBL,
402208286,,,,,,,,,,,,,,,,,,,,,,4121460031,,,,,,change BBL,
402214769,,,,,,,,,,,,,,,,,,,,,,4102190208,,,,,,change BBL,
402292470,,,,,,,,,,,,,,,,,,,,,,4019390005,,,,,,change BBL,
402296074,,,,,,,,,,,,,,,,,,,,,,4068100081,,,,,,change BBL,
402296083,,,,,,,,,,,,,,,,,,,,,,4068100078,,,,,,change BBL,
402296092,,,,,,,,,,,,,,,,,,,,,,4068100079,,,,,,change BBL,
402296109,,,,,,,,,,,,,,,,,,,,,,4068100080,,,,,,change BBL,
402298054,,,,,,,,,,,,,,,,,,,,,,4051350066,,,,,,change BBL,
402368442,,,,,,,,,,,,,,,,,,,,,,4049520030,,,,,,change BBL,
402393021,,,,,,,,,,,,,,,,,,,,,,4020110030,,,,,,change BBL,
402397296,,,,,,,,,,,,,,,,,,,,,,4053740003,,,,,,change BBL,
402425470,,,,,,,,,,,,,,,,,,,,,,4017060025,,,,,,change BBL,
402431187,,,,,,,,,,,,,,,,,,,,,,4017210001,,,,,,change BBL,
402432952,,,,,,,,,,,,,,,,,,,,,,4008920112,,,,,,change BBL,
402437065,,,,,,,,,,,,,,,,,,,,,,4000610080,,,,,,change BBL,
402446411,,,,,,,,,,,,,,,,,,,,,,4017860038,,,,,,change BBL,
402449882,,,,,,,,,,,,,,,,,,,,,,4033210189,,,,,,change BBL,
402456196,,,,,,,,,,,,,,,,,,,,,,4161690023,,,,,,change BBL,
402456203,,,,,,,,,,,,,,,,,,,,,,4161690024,,,,,,change BBL,
402456551,,,,,,,,,,,,,,,,,,,,,,4161690022,,,,,,change BBL,
402457774,,,,,,,,,,,,,,,,,,,,,,4008810001,,,,,,change BBL,
402464445,,,,,,,,,,,,,,,,,,,,,,4120510055,,,,,,change BBL,
402470820,,,,,,,,,,,,,,,,,,,,,,4163180028,,,,,,change BBL,
402484851,,,,,,,,,,,,,,,,,,,,,,4000340014,,,,,,change BBL,
402487162,,,,,,,,,,,,,,,,,,,,,,4049550002,,,,,,change BBL,
402497810,,,,,,,,,,,,,,,,,,,,,,4000340014,,,,,,change BBL,
402503313,,,,,,,,,,,,,,,,,,,,,,4009140038,,,,,,change BBL,
402504214,,,,,,,,,,,,,,,,,,,,,,4017270001,,,,,,change BBL,
402507925,,,,,,,,,,,,,,,,,,,,,,4018570012,,,,,,change BBL,
402510617,,,,,,,,,,,,,,,,,,,,,,4028850008,,,,,,change BBL,
402511046,,,,,,,,,,,,,,,,,,,,,,4142471318,,,,,,change BBL,
402515284,,,,,,,,,,,,,,,,,,,,,,4049590016,,,,,,change BBL,
402516443,,,,,,,,,,,,,,,,,,,,,,4004380007,,,,,,change BBL,
402521455,,,,,,,,,,,,,,,,,,,,,,4000520012,,,,,,change BBL,
402556355,,,,,,,,,,,,,,,,,,,,,,4000160038,,,,,,change BBL,
402573103,,,,,,,,,,,,,,,,,,,,,,4005170036,,,,,,change BBL,
402590585,,,,,,,,,,,,,,,,,,,,,,4127210003,,,,,,change BBL,
402594581,,,,,,,,,,,,,,,,,,,,,,4044380050,,,,,,change BBL,
402612320,,,,,,,,,,,,,,,,,,,,,,4005150034,,,,,,change BBL,
402619065,,,,,,,,,,,,,,,,,,,,,,4000300005,,,,,,change BBL,
402625307,,,,,,,,,,,,,,,,,,,,,,4038830061,,,,,,change BBL,
402628073,,,,,,,,,,,,,,,,,,,,,,4045090009,,,,,,change BBL,
402629535,,,,,,,,,,,,,,,,,,,,,,4045090005,,,,,,change BBL,
402629811,,,,,,,,,,,,,,,,,,,,,,4045090037,,,,,,change BBL,
402673763,,,,,,,,,,,,,,,,,,,,,,4000410019,,,,,,change BBL,
402677073,,,,,,,,,,,,,,,,,,,,,,4000330013,,,,,,change BBL,
410076867,,,,,,,,,,,,,,,,,,,,,,4000320020,,,,,,change BBL,
410183144,,,,,,,,,,,,,,,,,,,,,,4039160069,,,,,,change BBL,
410185570,,,,,,,,,,,,,,,,,,,,,,4000330013,,,,,,change BBL,
410204078,,,,,,,,,,,,,,,,,,,,,,4000280018,,,,,,change BBL,
410222913,,,,,,,,,,,,,,,,,,,,,,4000280017,,,,,,change BBL,
410223832,,,,,,,,,,,,,,,,,,,,,,4000280017,,,,,,change BBL,
420103747,,,,,,,,,,,,,,,,,,,,,,4000150010,,,,,,change BBL,
420501166,,,,,,,,,,,,,,,,,,,,,,4000490035,,,,,,change BBL,
420518862,,,,,,,,,,,,,,,,,,,,,,4000330014,,,,,,change BBL,
420559540,,,,,,,,,,,,,,,,,,,,,,4000290034,,,,,,change BBL,
420559559,,,,,,,,,,,,,,,,,,,,,,4000290035,,,,,,change BBL,
420559568,,,,,,,,,,,,,,,,,,,,,,4000290036,,,,,,change BBL,
420571189,,,,,,,,,,,,,,,,,,,,,,4118860021,,,,,,change BBL,
420619539,,,,,,,,,,,,,,,,,,,,,,4044340147,,,,,,change BBL,
420652216,,,,,,,,,,,,,,,,,,,,,,4000560001,,,,,,change BBL,
420654054,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654063,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654081,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654107,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654134,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654152,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654198,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654205,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654232,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654269,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654287,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654303,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654312,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654367,,,,,,,,,,,,,,,,,,,,,,4000540020,,,,,,change BBL,
420654385,,,,,,,,,,,,,,,,,,,,,,4000540013,,,,,,change BBL,
420654544,,,,,,,,,,,,,,,,,,,,,,4000340032,,,,,,change BBL,
420792618,,,,,,,,,,,,,,,,,,,,,,4044690031,,,,,,change BBL,
420822523,,,,,,,,,,,,,,,,,,,,,,4000290008,,,,,,change BBL,
420828180,,,,,,,,,,,,,,,,,,,,,,4000527502,,,,,,change BBL,
420849194,,,,,,,,,,,,,,,,,,,,,,4000320016,,,,,,change BBL,
420915692,,,,,,,,,,,,,,,,,,,,,,4044480031,,,,,,change BBL,
420925878,,,,,,,,,,,,,,,,,,,,,,4155000020,,,,,,change BBL,
421082278,,,,,,,,,,,,,,,,,,,,,,4005040021,,,,,,change BBL,
421093453,,,,,,,,,,,,,,,,,,,,,,4163130001,,,,,,change BBL,
421147271,,,,,,,,,,,,,,,,,,,,,,4024670209,,,,,,change BBL,
421147299,,,,,,,,,,,,,,,,,,,,,,4024670206,,,,,,change BBL,
421147306,,,,,,,,,,,,,,,,,,,,,,4024670207,,,,,,change BBL,
421147743,,,,,,,,,,,,,,,,,,,,,,4024670208,,,,,,change BBL,
421171984,,,,,,,,,,,,,,,,,,,,,,4000290013,,,,,,change BBL,
421204342,,,,,,,,,,,,,,,,,,,,,,4045090004,,,,,,change BBL,
421204351,,,,,,,,,,,,,,,,,,,,,,4045090002,,,,,,change BBL,
421204510,,,,,,,,,,,,,,,,,,,,,,4045090001,,,,,,change BBL,
421256492,,,,,,,,,,,,,,,,,,,,,,4045090030,,,,,,change BBL,
421266418,,,,,,,,,,,,,,,,,,,,,,4045090011,,,,,,change BBL,
421302174,,,,,,,,,,,,,,,,,,,,,,4044480031,,,,,,change BBL,
421309523,,,,,,,,,,,,,,,,,,,,,,4039520033,,,,,,change BBL,
421371875,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421390998,,,,,,,,,,,,,,,,,,,,,,4154750017,,,,,,change BBL,
421586304,,,,,,,,,,,,,,,,,,,,,,4061050004,,,,,,change BBL,
500403529,,,,,,,,,,,,,,,,,,,,,,5070220007,,,,,,change BBL,
500403538,,,,,,,,,,,,,,,,,,,,,,5070220009,,,,,,change BBL,
500403645,,,,,,,,,,,,,,,,,,,,,,5070220065,,,,,,change BBL,
500403654,,,,,,,,,,,,,,,,,,,,,,5070220067,,,,,,change BBL,
500592637,,,,,,,,,,,,,,,,,,,,,,5046900126,,,,,,change BBL,
500592646,,,,,,,,,,,,,,,,,,,,,,5046900127,,,,,,change BBL,
500592655,,,,,,,,,,,,,,,,,,,,,,5046900128,,,,,,change BBL,
500592664,,,,,,,,,,,,,,,,,,,,,,5046900129,,,,,,change BBL,
500602902,,,,,,,,,,,,,,,,,,,,,,5070220005,,,,,,change BBL,
500650048,,,,,,,,,,,,,,,,,,,,,,5010880051,,,,,,change BBL,
500650057,,,,,,,,,,,,,,,,,,,,,,5010880050,,,,,,change BBL,
500664444,,,,,,,,,,,,,,,,,,,,,,5052750011,,,,,,change BBL,
500664453,,,,,,,,,,,,,,,,,,,,,,5052750010,,,,,,change BBL,
500689347,,,,,,,,,,,,,,,,,,,,,,5029980001,,,,,,change BBL,
500689356,,,,,,,,,,,,,,,,,,,,,,5029980003,,,,,,change BBL,
500816815,,,,,,,,,,,,,,,,,,,,,,5001740027,,,,,,change BBL,
500838855,,,,,,,,,,,,,,,,,,,,,,5075960204,,,,,,change BBL,
500854792,,,,,,,,,,,,,,,,,,,,,,5006390018,,,,,,change BBL,
500857708,,,,,,,,,,,,,,,,,,,,,,5006440012,,,,,,change BBL,
500866066,,,,,,,,,,,,,,,,,,,,,,5052380004,,,,,,change BBL,
500866075,,,,,,,,,,,,,,,,,,,,,,5052380007,,,,,,change BBL,
500866084,,,,,,,,,,,,,,,,,,,,,,5052380011,,,,,,change BBL,
500866093,,,,,,,,,,,,,,,,,,,,,,5052380013,,,,,,change BBL,
500866100,,,,,,,,,,,,,,,,,,,,,,5052380013,,,,,,change BBL,
500866119,,,,,,,,,,,,,,,,,,,,,,5052380016,,,,,,change BBL,
500866128,,,,,,,,,,,,,,,,,,,,,,5052380017,,,,,,change BBL,
510023895,,,,,,,,,,,,,,,,,,,,,,5028730001,,,,,,change BBL,
510023902,,,,,,,,,,,,,,,,,,,,,,5028730005,,,,,,change BBL,
510034570,,,,,,,,,,,,,,,,,,,,,,5008690052,,,,,,change BBL,
510034589,,,,,,,,,,,,,,,,,,,,,,5008690054,,,,,,change BBL,
510044462,,,,,,,,,,,,,,,,,,,,,,5020040051,,,,,,change BBL,
510044471,,,,,,,,,,,,,,,,,,,,,,5020040050,,,,,,change BBL,
510051079,,,,,,,,,,,,,,,,,,,,,,5017070001,,,,,,change BBL,
520012888,,,,,,,,,,,,,,,,,,,,,,5006830262,,,,,,change BBL,
520066945,,,,,,,,,,,,,,,,,,,,,,5020910080,,,,,,change BBL,
520066954,,,,,,,,,,,,,,,,,,,,,,5020900110,,,,,,change BBL,
520067098,,,,,,,,,,,,,,,,,,,,,,5020900110,,,,,,change BBL,
520067105,,,,,,,,,,,,,,,,,,,,,,5020900110,,,,,,change BBL,
520102291,,,,,,,,,,,,,,,,,,,,,,5005690031,,,,,,change BBL,
520104342,,,,,,,,,,,,,,,,,,,,,,5005690031,,,,,,change BBL,
520116794,,,,,,,,,,,,,,,,,,,,,,5070940063,,,,,,change BBL,
520195208,,,,,,,,,,,,,,,,,,,,,,5064310068,,,,,,change BBL,
520206580,,,,,,,,,,,,,,,,,,,,,,5055230062,,,,,,change BBL,
520229841,,,,,,,,,,,,,,,,,,,,,,5056120207,,,,,,change BBL,
520232971,,,,,,,,,,,,,,,,,,,,,,5052380004,,,,,,change BBL,
520244691,,,,,,,,,,,,,,,,,,,,,,5077920307,,,,,,change BBL,
520244708,,,,,,,,,,,,,,,,,,,,,,5077920309,,,,,,change BBL,
520244717,,,,,,,,,,,,,,,,,,,,,,5077920310,,,,,,change BBL,
520244726,,,,,,,,,,,,,,,,,,,,,,5077920311,,,,,,change BBL,
520244735,,,,,,,,,,,,,,,,,,,,,,5077920312,,,,,,change BBL,
520244744,,,,,,,,,,,,,,,,,,,,,,5077920317,,,,,,change BBL,
520244753,,,,,,,,,,,,,,,,,,,,,,5077920316,,,,,,change BBL,
520244762,,,,,,,,,,,,,,,,,,,,,,5077920315,,,,,,change BBL,
520244771,,,,,,,,,,,,,,,,,,,,,,5077920314,,,,,,change BBL,
520244780,,,,,,,,,,,,,,,,,,,,,,5077920437,,,,,,change BBL,
520244799,,,,,,,,,,,,,,,,,,,,,,5077920436,,,,,,change BBL,
520266293,,,,,,,,,,,,,,,,,,,,,,5062490050,,,,,,change BBL,
520277030,,,,,,,,,,,,,,,,,,,,,,5077750186,,,,,,change BBL,
520290827,,,,,,,,,,,,,,,,,,,,,,5075770039,,,,,,change BBL,
520290836,,,,,,,,,,,,,,,,,,,,,,5075770040,,,,,,change BBL,
520290845,,,,,,,,,,,,,,,,,,,,,,5075770041,,,,,,change BBL,
520290854,,,,,,,,,,,,,,,,,,,,,,5075770042,,,,,,change BBL,
520290863,,,,,,,,,,,,,,,,,,,,,,5075770043,,,,,,change BBL,
520290872,,,,,,,,,,,,,,,,,,,,,,5075770044,,,,,,change BBL,
520290881,,,,,,,,,,,,,,,,,,,,,,5075770046,,,,,,change BBL,
520290890,,,,,,,,,,,,,,,,,,,,,,5075770047,,,,,,change BBL,
520290907,,,,,,,,,,,,,,,,,,,,,,5075770048,,,,,,change BBL,
520290916,,,,,,,,,,,,,,,,,,,,,,5075770049,,,,,,change BBL,
520290925,,,,,,,,,,,,,,,,,,,,,,5075770050,,,,,,change BBL,
520290934,,,,,,,,,,,,,,,,,,,,,,5075770051,,,,,,change BBL,
520290943,,,,,,,,,,,,,,,,,,,,,,5075770052,,,,,,change BBL,
520290952,,,,,,,,,,,,,,,,,,,,,,5075770053,,,,,,change BBL,
520290961,,,,,,,,,,,,,,,,,,,,,,5075770054,,,,,,change BBL,
520290970,,,,,,,,,,,,,,,,,,,,,,5075770055,,,,,,change BBL,
520290989,,,,,,,,,,,,,,,,,,,,,,5075770056,,,,,,change BBL,
520290998,,,,,,,,,,,,,,,,,,,,,,5075770057,,,,,,change BBL,
520291005,,,,,,,,,,,,,,,,,,,,,,5075770058,,,,,,change BBL,
520291014,,,,,,,,,,,,,,,,,,,,,,5075770059,,,,,,change BBL,
520291032,,,,,,,,,,,,,,,,,,,,,,5075770060,,,,,,change BBL,
520291041,,,,,,,,,,,,,,,,,,,,,,5075770061,,,,,,change BBL,
520291050,,,,,,,,,,,,,,,,,,,,,,5075770062,,,,,,change BBL,
520291069,,,,,,,,,,,,,,,,,,,,,,5075770063,,,,,,change BBL,
520291078,,,,,,,,,,,,,,,,,,,,,,5075770064,,,,,,change BBL,
520291087,,,,,,,,,,,,,,,,,,,,,,5075770065,,,,,,change BBL,
520291096,,,,,,,,,,,,,,,,,,,,,,5075770066,,,,,,change BBL,
520291149,,,,,,,,,,,,,,,,,,,,,,5075770071,,,,,,change BBL,
520291158,,,,,,,,,,,,,,,,,,,,,,5075770072,,,,,,change BBL,
520291167,,,,,,,,,,,,,,,,,,,,,,5075770071,,,,,,change BBL,
520299098,,,,,,,,,,,,,,,,,,,,,,5064610045,,,,,,change BBL,
520299105,,,,,,,,,,,,,,,,,,,,,,5064610001,,,,,,change BBL,
520317149,,,,,,,,,,,,,,,,,,,,,,5052120037,,,,,,change BBL,
520317167,,,,,,,,,,,,,,,,,,,,,,5052120037,,,,,,change BBL,
520325988,,,,,,,,,,,,,,,,,,,,,,5065590138,,,,,,change BBL,
321185828,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420656695,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
120203751,,,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320593407,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
123022736,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320376972,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
120308247,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420467827,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421599737,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420650307,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421557666,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320473322,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
402321723,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321670410,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421390408,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122702860,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321188905,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220152965,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220152313,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421342764,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520360804,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320701503,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321197370,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520144567,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320887974,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421071057,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320300900,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
201009737,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122673776,,,,,,895,,,,,,,,,,,,,,,,,,,,,,change  u_prop,
122519042,,,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
123143614,,,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122940791,,,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220105339,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320916201,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321362565,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121333413,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321265457,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421616610,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301418605,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301874461,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
302199190,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301280192,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421083918,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
110408513,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410139620,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301686076,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420652751,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420976082,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421526012,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320548234,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122642701,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320912045,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420482819,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420653386,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321301649,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320329845,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
120058025,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420244881,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321836439,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321642825,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320749623,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320517623,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
123006282,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121041880,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420568585,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320238346,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320548252,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121423478,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121185895,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420894820,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410176606,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320279998,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320861073,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320129552,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520068346,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320401891,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421204404,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421192667,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220652666,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320373733,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421491861,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
103326731,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520361670,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421062637,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320915989,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421062600,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421574718,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520318843,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421698684,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321011739,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320284250,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320718050,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520317960,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421482470,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421146824,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520005182,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
