job_number,field,old_value,new_value,reason,edited_date
103749455,bin,,1008881,Geocoding (add Lat/Long),8/13/2019
103763599,units_init,,0,change u_init,8/13/2019
103772794,occ_prop,Assembly: Other,Residential,change occ_prop,8/13/2019
103777058,OtherB_init,52,52,,1/31/2020
103777058,OtherB_prop,47,47,,1/31/2020
103777058,units_init,52,0,,1/31/2020
103777058,units_prop,47,0,,1/31/2020
103778333,bbl,,1009140057,Geocoding (add Lat/Long),8/13/2019
103778333,bin,,1020136,Geocoding (add Lat/Long),8/13/2019
103781720,OtherB_init,12,12,,2/3/2020
103781720,units_init,,0,,2/3/2020
103787118,bbl,,1005800015,Geocoding (add Lat/Long),8/13/2019
103787118,bin,,1088206,Geocoding (add Lat/Long),8/13/2019
103787724,units_init,,114,change u_init,8/13/2019
103791997,bin,,1087459,Geocoding (add Lat/Long),8/13/2019
103794529,occ_init,Medical and other custodial institutions,Assisted Living Institution,change u_init / change occ_init / change occ_prop,8/13/2019
103794529,occ_prop,Residential: Multi-Family,Assisted Living Institution,change u_init / change occ_init / change occ_prop,8/13/2019
103794529,units_init,,39,change u_init / change occ_init / change occ_prop,8/13/2019
103795145,units_init,,166,change u_init,8/13/2019
103796750,OtherB_init,11,11,,1/31/2020
103796750,units_init,,0,,1/31/2020
103797349,units_init,,0,change u_init,8/13/2019
103799702,bbl,,1004570001,Geocoding (add Lat/Long),8/13/2019
103799702,bin,,1087207,Geocoding (add Lat/Long),8/13/2019
103802379,OtherB_init,102,9,,2/3/2020
103802379,OtherB_prop,103,9,,2/3/2020
103802379,units_init,102,103,,2/3/2020
103802994,units_init,,16,change u_init,8/13/2019
103803001,units_init,,2,,12/1/2019
103803127,units_init,,6,change u_init,8/13/2019
103815043,bbl,,1010110038,Geocoding (add Lat/Long),8/13/2019
103815043,bin,,1023756,Geocoding (add Lat/Long),8/13/2019
103818950,Hotel_init,226,225,,2/14/2020
103818950,Hotel_prop,0,217,,2/14/2020
103818950,units_init,226,1,,2/14/2020
103819744,bbl,,1001780016,Geocoding (add Lat/Long),8/13/2019
103819744,bin,,1079284,Geocoding (add Lat/Long),8/13/2019
103826585,OtherB_init,6,3,,2/3/2020
103826585,units_init,6,3,,2/3/2020
103836271,latitude,40.716399,40.71636902,,1/22/2020
103836271,longitude,-73.988619,-73.98863328,,1/22/2020
103838929,bbl,,1000257501,Geocoding (add Lat/Long),8/13/2019
103838929,bin,,1087954,Geocoding (add Lat/Long),8/13/2019
103838983,OtherB_init,0,7,,1/31/2020
103838983,units_init,,8,,1/31/2020
103841611,units_init,,2,,1/27/2020
103846974,OtherB_init,14,14,,2/3/2020
103846974,OtherB_prop,11,2,,2/3/2020
103846974,units_init,14,0,,2/3/2020
103846974,units_prop,11,9,,2/3/2020
103856720,bbl,,1009960014,Geocoding (add Lat/Long),8/13/2019
103856720,bin,,1022613,Geocoding (add Lat/Long),8/13/2019
103857444,units_init,,0,,12/1/2019
103865676,units_init,,1,change u_init,8/13/2019
103867656,units_init,,304,change u_init,8/13/2019
103907284,occ_init,Commercial,Residential,change occ_init / change occ_prop,8/13/2019
103907284,occ_prop,Commercial,Residential,change occ_init / change occ_prop,8/13/2019
103911402,units_init,,1,,12/1/2019
103917139,units_init,,4,change u_init,8/13/2019
103917406,Hotel_prop,94,94,,1/28/2020
103917406,units_init,88,0,,1/28/2020
103917406,units_prop,94,0,,1/28/2020
103921981,OtherB_init,6,4,,2/3/2020
103921981,OtherB_prop,3,2,,2/3/2020
103921981,units_init,6,2,,2/3/2020
103924719,units_init,,0,change u_init,8/13/2019
103931916,units_init,,20,change u_init,8/13/2019
103932602,units_init,,2,,12/1/2019
103933549,OtherB_init,,18,,12/1/2019
103933549,units_init,,0,,12/1/2019
103935574,bin,,1087187,Geocoding (add Lat/Long),8/13/2019
103938045,bbl,,1001790032,Geocoding (add Lat/Long),8/13/2019
103938045,bin,,1002002,Geocoding (add Lat/Long),8/13/2019
103939295,units_init,,25,change u_init,8/13/2019
103940149,bbl,,1012400052,Geocoding (add Lat/Long),8/13/2019
103940149,bin,,1087656,Geocoding (add Lat/Long),8/13/2019
103940906,bbl,,1000310001,Geocoding (add Lat/Long),8/13/2019
103940906,bin,,1000859,Geocoding (add Lat/Long),8/13/2019
103950048,bin,,1087510,Geocoding (add Lat/Long),8/13/2019
103952894,bbl,,1019580053,Geocoding (add Lat/Long),8/13/2019
103952894,bin,,1059438,Geocoding (add Lat/Long),8/13/2019
103955971,bin,,1087538,Geocoding (add Lat/Long),8/13/2019
103957201,bbl,,1015577502,Geocoding (add Lat/Long),8/13/2019
103957201,bin,,1050324,Geocoding (add Lat/Long),8/13/2019
103957675,units_init,,10,change u_init,8/13/2019
103977181,bin,,1087539,Geocoding (add Lat/Long),8/13/2019
103977332,units_init,,2,,12/1/2019
103979955,bbl,,1015210012,Geocoding (add Lat/Long),8/13/2019
103979955,bin,,1087961,Geocoding (add Lat/Long),8/13/2019
103980783,units_init,,38,change u_init,8/13/2019
103983584,bin,,1087535,Geocoding (add Lat/Long) / add prop_stories / ,8/13/2019
103984976,units_init,,16,change u_init,8/13/2019
103987811,bin,,1087651,Geocoding (add Lat/Long),8/13/2019
103991110,bin,,1087589,Geocoding (add Lat/Long),8/13/2019
104000938,units_init,,3,,12/1/2019
104001571,units_init,,16,change u_init,8/13/2019
104005470,units_init,,1,change u_init,8/13/2019
104005924,units_init,,1,,1/27/2020
104008020,bbl,,1020670010,Geocoding (add Lat/Long),8/13/2019
104008020,bin,,1061611,Geocoding (add Lat/Long),8/13/2019
104011016,units_init,,7,change u_init,8/13/2019
104011748,OtherB_init,9,9,,1/31/2020
104011748,units_init,9,1,,1/31/2020
104013292,bbl,,1018900040,Geocoding (add Lat/Long),8/13/2019
104013292,bin,,1057188,Geocoding (add Lat/Long),8/13/2019
104014282,OtherB_init,12,11,,1/31/2020
104014282,units_init,12,1,,1/31/2020
104015986,Hotel_prop,0,42,job related to units_.sql,2/21/2020
104015986,units_init,,16,job related to units_.sql,2/21/2020
104020186,bbl,,1010440002,Geocoding (add Lat/Long),8/13/2019
104020186,bin,,1025390,Geocoding (add Lat/Long),8/13/2019
104026956,units_init,,0,change u_init,8/13/2019
104028099,Hotel_prop,70,70,,1/31/2020
104028099,units_init,,0,,1/31/2020
104028099,units_prop,70,0,,1/31/2020
104029436,OtherB_init,2,6,,2/3/2020
104035660,units_init,,0,change u_init,8/13/2019
104038621,units_init,,3,,12/1/2019
104041118,bbl,,1002157503,Geocoding (add Lat/Long),8/13/2019
104041118,bin,,1002811,Geocoding (add Lat/Long),8/13/2019
104042518,units_init,,2,,12/1/2019
104044133,bbl,,1006400001,change BBL,8/13/2019
104044883,units_init,,15,change u_init,8/13/2019
104045418,bbl,,1018827502,Geocoding (add Lat/Long),8/13/2019
104045418,bin,,1088200,Geocoding (add Lat/Long),8/13/2019
104048718,bbl,,1020420120,Geocoding (add Lat/Long),8/13/2019
104048718,bin,,1060732,Geocoding (add Lat/Long),8/13/2019
104048852,bbl,,1008190059,Geocoding (add Lat/Long),8/13/2019
104048905,bbl,,1008190059,Geocoding (add Lat/Long) / add prop_stories / ,8/13/2019
104048905,bin,,1087261,Geocoding (add Lat/Long) / add prop_stories / ,8/13/2019
104048905,stories_prop,,18,Geocoding (add Lat/Long) / add prop_stories / ,8/13/2019
104052686,units_init,,8,change u_init,8/13/2019
104052695,units_init,,20,change u_init,8/13/2019
104053159,units_init,,0,change u_init,8/13/2019
104055718,bbl,,1004667501,Geocoding (add Lat/Long),8/13/2019
104055718,bin,,1087710,Geocoding (add Lat/Long),8/13/2019
104058751,units_init,,2,change u_init,8/13/2019
104061809,Hotel_prop,9,9,,1/28/2020
104061809,units_init,1,0,,1/28/2020
104061809,units_prop,9,0,,1/28/2020
104064110,units_init,,145,change u_init,8/13/2019
104073208,units_init,,92,change u_init,8/13/2019
104075670,bbl,,1019500057,Geocoding (add Lat/Long),8/13/2019
104075670,bin,,1087427,Geocoding (add Lat/Long),8/13/2019
104085785,bbl,,1017247501,Geocoding (add Lat/Long),8/13/2019
104085785,bin,,1087607,Geocoding (add Lat/Long),8/13/2019
104088755,bbl,,1019130009,Geocoding (add Lat/Long),8/13/2019
104089200,units_init,,14,change u_init,8/13/2019
104090001,units_init,,0,change u_init,8/13/2019
104090172,bbl,,1014320012,Geocoding (add Lat/Long),8/13/2019
104090172,bin,,1044101,Geocoding (add Lat/Long),8/13/2019
104090494,bbl,,1005610011,Geocoding (add Lat/Long),8/13/2019
104090494,bin,,1009097,Geocoding (add Lat/Long),8/13/2019
104806863,Hotel_prop,114,114,,1/28/2020
104092811,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
104092811,units_init,,2,,1/28/2020
104100349,units_init,,7,change u_init,8/13/2019
104101847,bbl,,1017107502,Geocoding (add Lat/Long),8/13/2019
104101847,bin,,1087514,Geocoding (add Lat/Long),8/13/2019
104109563,OtherB_init,0,9,,1/31/2020
104109563,units_init,,1,,1/31/2020
104111872,units_init,,0,change u_init,8/13/2019
104112899,bin,,1087726,Geocoding (add Lat/Long),8/13/2019
104115510,bin,,1087782,Geocoding (add Lat/Long),8/13/2019
104115903,bin,,1087481,Geocoding (add Lat/Long),8/13/2019
104119981,units_init,,13,change u_init,8/13/2019
104124056,units_init,,0,change u_init,8/13/2019
104124190,bbl,,1005820043,Geocoding (add Lat/Long),8/13/2019
104124190,bin,,1009771,Geocoding (add Lat/Long),8/13/2019
104129355,bbl,,1005250046,Geocoding (add Lat/Long),8/13/2019
104129355,bin,,1008267,Geocoding (add Lat/Long),8/13/2019
104132225,bbl,,1021300055,Geocoding (add Lat/Long),8/13/2019
104132225,bin,,1063144,Geocoding (add Lat/Long),8/13/2019
104132760,bin,,1087777,Geocoding (add Lat/Long),8/13/2019
104135810,Hotel_prop,89,89,commercial to hotel conversion,2/14/2020
104135810,units_init,89,0,commercial to hotel conversion,2/14/2020
104135810,units_prop,89,0,commercial to hotel conversion,2/14/2020
104137006,units_init,,4,,12/1/2019
104139273,bbl,,1017890029,Geocoding (add Lat/Long),8/13/2019
104139273,bin,,1054669,Geocoding (add Lat/Long),8/13/2019
104142955,units_init,,4,change u_init,8/13/2019
104148254,bbl,,1008650001,Geocoding (add Lat/Long),8/13/2019
104148254,bin,,1017116,Geocoding (add Lat/Long),8/13/2019
104149486,units_init,,4,change u_init,8/13/2019
104152514,units_init,,24,change u_init,8/13/2019
104153719,bbl,,1004560007,Geocoding (add Lat/Long),8/13/2019
104153719,bin,,1087255,Geocoding (add Lat/Long),8/13/2019
104154870,OtherB_init,7,5,,1/31/2020
104154870,units_init,,2,,1/31/2020
104156565,bbl,,1008270001,Geocoding (add Lat/Long),8/13/2019
104156565,bin,,1087526,Geocoding (add Lat/Long),8/13/2019
104159321,OtherB_init,13,14,,1/31/2020
104159321,units_init,13,1,,1/31/2020
104160195,bbl,,1007630054,Geocoding (add Lat/Long),8/13/2019
104160195,bin,,1087259,Geocoding (add Lat/Long),8/13/2019
104160202,bbl,,1007630056,Geocoding (add Lat/Long),8/13/2019
104160202,bin,,1087265,Geocoding (add Lat/Long),8/13/2019
104161684,unit_change_2013,,0,change u_init / change u_prop,8/13/2019
104161684,units_init,,72,change u_init / change u_prop,8/13/2019
104161684,units_prop,,72,change u_init / change u_prop,8/13/2019
104166091,units_init,,0,change u_init,8/13/2019
104166108,bbl,,1004120053,Geocoding (add Lat/Long),8/13/2019
104166108,bin,,1087955,Geocoding (add Lat/Long),8/13/2019
104166153,units_init,,0,change u_init,8/13/2019
104169917,units_init,,636,change u_init,8/13/2019
104170193,units_init,,16,change u_init,8/13/2019
104173403,units_init,,8,change u_init,8/13/2019
104173591,bin,,1030352,Geocoding (add Lat/Long),8/13/2019
104175198,OtherB_init,3,15,,2/3/2020
104175198,units_init,3,1,,2/3/2020
104175759,units_init,,19,change u_init,8/13/2019
104186140,bin,,1087747,Geocoding (add Lat/Long),8/13/2019
104189263,units_init,,0,change u_init,8/13/2019
104192703,bbl,,1005150025,Geocoding (add Lat/Long),8/13/2019
104192703,bin,,1008012,Geocoding (add Lat/Long),8/13/2019
104192758,bin,,1087518,Geocoding (add Lat/Long),8/13/2019
104193392,bbl,,1011380001,Geocoding (add Lat/Long),8/13/2019
104193392,bin,,1028837,Geocoding (add Lat/Long),8/13/2019
104194550,OtherB_init,,325,,12/1/2019
104194550,OtherB_prop,1,325,,12/1/2019
104194550,units_init,,0,,12/1/2019
104194550,units_prop,1,0,,12/1/2019
104197094,bbl,,1018310010,Geocoding (add Lat/Long),8/13/2019
104197094,bin,,1087986,Geocoding (add Lat/Long),8/13/2019
104214645,bbl,,1005597501,Geocoding (add Lat/Long),8/13/2019
104214645,bin,,1087620,Geocoding (add Lat/Long),8/13/2019
104215010,Hotel_prop,440,217,,1/28/2020
104215010,units_prop,440,223,,1/28/2020
104215350,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
104215350,units_init,,0,change occ_prop,8/13/2019
104806863,units_prop,114,0,,1/28/2020
104223430,unit_change_2013,,0,change u_init / change u_prop,8/13/2019
104223430,units_init,,230,change u_init / change u_prop,8/13/2019
104232554,units_init,,0,,12/1/2019
104239101,units_init,,1,,12/1/2019
104239101,units_prop,1,2,,12/1/2019
104241688,OtherB_init,4,12,,2/3/2020
104241688,units_init,4,1,,2/3/2020
104247307,bin,,1087921,Geocoding (add Lat/Long),8/13/2019
104250490,bin,,1087674,Geocoding (add Lat/Long),8/13/2019
104251382,bbl,,1008480038,Geocoding (add Lat/Long),8/13/2019
104251382,bin,,1087725,Geocoding (add Lat/Long),8/13/2019
104255342,units_init,,13,change u_init,8/13/2019
104255663,units_init,,2,,12/1/2019
104256804,bin,,1087170,Geocoding (add Lat/Long),8/13/2019
104262156,units_init,,2,,12/1/2019
104262192,bbl,,1017280147,Geocoding (add Lat/Long),8/13/2019
104262192,bin,,1087862,Geocoding (add Lat/Long),8/13/2019
104265493,bbl,,1016730015,change BBL,8/13/2019
104273279,Hotel_prop,21,21,,1/28/2020
104273279,units_prop,21,0,,1/28/2020
104276560,bbl,,1007180101,change BBL,8/13/2019
104277523,units_init,,13,change u_init,8/13/2019
104278041,units_init,,5,"change u_init, change u_prop",8/13/2019
104278041,units_prop,,0,"change u_init, change u_prop",8/13/2019
104282303,units_init,,9,,12/1/2019
104291026,bin,,1087770,Geocoding (add Lat/Long),8/13/2019
104291641,bbl,,1010670057,change BBL,8/13/2019
104293328,units_init,,8,change u_init,8/13/2019
104297850,Hotel_prop,295,295,,1/28/2020
104297850,units_prop,295,0,,1/28/2020
104298083,units_init,,9,,12/1/2019
104301970,OtherB_init,7,6,,1/31/2020
104301970,units_init,,1,,1/31/2020
104304619,bbl,,1015340004,Geocoding (add Lat/Long),8/13/2019
104304619,bin,,1048829,Geocoding (add Lat/Long),8/13/2019
104304691,Hotel_prop,106,106,,1/28/2020
104304691,units_prop,106,0,,1/28/2020
104305066,bin,,1087675,Geocoding (add Lat/Long),8/13/2019
104308465,units_init,,1,,12/1/2019
104309204,units_init,,0,change u_init,8/13/2019
104309348,units_init,,13,change u_init,8/13/2019
104309678,Hotel_init,122,122,,2/3/2020
104309678,Hotel_prop,122,122,,2/3/2020
104309678,units_init,,0,,2/3/2020
104309678,units_prop,122,0,,2/3/2020
104311031,bbl,,1005560048,Geocoding (add Lat/Long) / change occ_prop,8/13/2019
104311031,bin,,1087924,Geocoding (add Lat/Long) / change occ_prop,8/13/2019
104311031,occ_prop,Residential: Multi-Family,Hotel or Dormitory,Geocoding (add Lat/Long) / change occ_prop,8/13/2019
104311665,bbl,,1008260017,Geocoding (add Lat/Long),8/13/2019
104311665,bin,,1084652,Geocoding (add Lat/Long),8/13/2019
104314458,bin,,1087720,Geocoding (add Lat/Long),8/13/2019
104314519,Hotel_init,,151,,1/31/2020
104314519,Hotel_prop,155,155,,1/31/2020
104314519,units_init,,0,,1/31/2020
104314519,units_prop,155,0,,1/31/2020
104315108,units_init,,6,change u_init,8/13/2019
104315395,bbl,,1018700045,Geocoding (add Lat/Long),8/13/2019
104315395,bin,,1056409,Geocoding (add Lat/Long),8/13/2019
104316161,bin,,1024736,Geocoding (add Lat/Long),8/13/2019
104321725,bbl,,1017510147,Geocoding (add Lat/Long),8/13/2019
104321725,bin,,1054139,Geocoding (add Lat/Long),8/13/2019
104328130,bbl,,1006180001,change BBL,8/13/2019
104328675,OtherB_init,3,11,,2/3/2020
104328675,units_init,3,0,,2/3/2020
104329576,bin,,1087902,Geocoding (add Lat/Long),8/13/2019
104331885,units_init,,0,change u_init,8/13/2019
104332456,bbl,,1021170027,change BBL,8/13/2019
104333892,bin,,1088729,Geocoding (add Lat/Long),8/13/2019
104334668,OtherB_init,1,8,,2/3/2020
104334668,units_init,1,0,,2/3/2020
104339235,Hotel_prop,178,178,,1/28/2020
104339235,units_prop,178,0,,1/28/2020
104339592,OtherB_init,8,6,,2/3/2020
104339592,units_init,,2,,2/3/2020
104343532,units_init,,0,change u_init,8/13/2019
104343881,units_init,,3,,12/1/2019
104343943,units_init,,1,,12/1/2019
104346959,OtherB_init,0,12,job related to units_.sql,2/21/2020
104347912,bbl,,1005760055,Geocoding (add Lat/Long),8/13/2019
104347912,bin,,1009626,Geocoding (add Lat/Long),8/13/2019
104348788,Hotel_prop,184,184,,1/28/2020
104348788,units_init,104,0,,1/28/2020
104348788,units_prop,184,0,,1/28/2020
104348984,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
104349929,OtherB_init,,10,,12/1/2019
104349929,units_init,,0,,12/1/2019
104350113,units_init,,0,change u_init,8/13/2019
104350202,units_init,,0,change u_init,8/13/2019
104350266,units_init,,16,,12/1/2019
104350532,OtherB_init,341,71,,2/14/2020
104350532,OtherB_prop,71,71,,2/14/2020
104350532,units_init,341,0,,2/14/2020
104350532,units_prop,71,0,,2/14/2020
104351087,OtherB_init,,8,,12/1/2019
104351087,units_init,,0,,12/1/2019
104351096,units_init,,7,,12/1/2019
104351103,units_init,,5,change u_init,8/13/2019
104354994,units_init,,9,change u_init,8/13/2019
104358605,units_init,,55,change u_init,8/13/2019
104360736,units_init,,2,,12/1/2019
104360987,bbl,,1008007504,Geocoding (add Lat/Long),8/13/2019
104360987,bin,,1087767,Geocoding (add Lat/Long),8/13/2019
104363797,bin,,1087842,Geocoding (add Lat/Long),8/13/2019
104368630,units_init,,709,change u_init,8/13/2019
104368845,unit_change_2017,,0,change u_init / change u_prop,8/13/2019
104368845,units_init,,17,change u_init / change u_prop,8/13/2019
104368890,units_init,,1,,12/1/2019
104369176,bbl,,1019380030,Geocoding (add Lat/Long),8/13/2019
104369176,bin,,1058779,Geocoding (add Lat/Long),8/13/2019
104369844,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
104370495,bbl,,1004570228,Geocoding (add Lat/Long),8/13/2019
104370495,bin,,1087698,Geocoding (add Lat/Long),8/13/2019
104373296,units_init,,1,,12/1/2019
104373679,unit_change_2011,,0,change u_init / change u_prop,8/13/2019
104373679,units_init,,20,change u_init / change u_prop,8/13/2019
104377595,units_init,,3,,12/1/2019
104380117,units_init,,11,change u_init,8/13/2019
104383007,units_init,,3,,12/1/2019
104383178,bbl,,1012250046,Geocoding (add Lat/Long),8/13/2019
104383178,bin,,1032568,Geocoding (add Lat/Long),8/13/2019
104384042,units_init,,6,change u_init,8/13/2019
104388486,units_init,,150,change u_init,8/13/2019
104391784,bbl,,1005130003,Geocoding (add Lat/Long),8/13/2019
104391784,bin,,1077763,Geocoding (add Lat/Long),8/13/2019
104393602,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
104393844,units_init,,145,change u_init,8/13/2019
104402709,bbl,,1007350006,Geocoding (add Lat/Long),8/13/2019
104402709,bin,,1088764,Geocoding (add Lat/Long),8/13/2019
104403913,Hotel_prop,112,112,,1/28/2020
104403913,units_prop,112,0,,1/28/2020
104404878,bbl,,1017530001,change BBL,8/13/2019
104405029,units_init,,6,change u_init,8/13/2019
104408044,bin,,1088463,Geocoding (add Lat/Long),8/13/2019
104410120,bbl,,1004350024,Geocoding (add Lat/Long),8/13/2019
104410120,bin,,1005832,Geocoding (add Lat/Long),8/13/2019
104411511,Hotel_init,125,125,,1/28/2020
104411511,Hotel_prop,152,133,,1/28/2020
104411511,units_init,125,0,,1/28/2020
104411511,units_prop,152,0,,1/28/2020
104412556,bin,,1015107,Geocoding (add Lat/Long),8/13/2019
104413403,bbl,,1000317501,Geocoding (add Lat/Long),8/13/2019
104413403,bin,,1085950,Geocoding (add Lat/Long),8/13/2019
104414689,units_init,,6,change u_init,8/13/2019
104417463,units_init,,35,change u_init,8/13/2019
104418747,units_init,,69,change u_init,8/13/2019
104422705,bbl,,1007630012,Geocoding (add Lat/Long),8/13/2019
104422705,bin,,1087498,Geocoding (add Lat/Long),8/13/2019
104425427,Hotel_prop,110,110,,1/28/2020
104425427,units_prop,110,0,,1/28/2020
